2017-05-20 07:22:11 | -=< Temperature Logger Restart >=-
2017-05-20 08:35:25 | TEMPLOG : WellhouseOne | 043.700
2017-05-20 08:36:25 | TEMPLOG : WellhouseOne | 044.600
2017-05-20 08:37:26 | TEMPLOG : WellhouseOne | 043.700
2017-05-20 08:38:27 | TEMPLOG : WellhouseOne | 044.600
2017-05-20 08:39:28 | TEMPLOG : WellhouseOne | 043.700
2017-05-20 08:45:33 | TEMPLOG : WellhouseOne | 044.600
2017-05-20 08:49:37 | TEMPLOG : WellhouseOne | 043.700
2017-05-20 08:50:38 | TEMPLOG : WellhouseOne | 044.600
2017-05-20 08:54:43 | TEMPLOG : Table    One | 062.600
2017-05-20 09:00:48 | TEMPLOG : WellhouseOne | 044.600
2017-05-20 09:00:49 | TEMPLOG : To   GeoLoop | 059.900
2017-05-20 09:00:49 | TEMPLOG : Table    One | 062.600
2017-05-20 09:01:50 | TEMPLOG : Table    One | 063.500
2017-05-20 09:02:51 | TEMPLOG : Table    One | 064.400
2017-05-20 09:04:53 | TEMPLOG : Table    One | 065.300
2017-05-20 09:05:54 | TEMPLOG : WellhouseOne | 045.500
2017-05-20 09:05:54 | TEMPLOG : Table    One | 066.200
2017-05-20 09:07:56 | TEMPLOG : Table    One | 068.000
2017-05-20 09:08:57 | TEMPLOG : Table    One | 068.900
2017-05-20 09:09:58 | TEMPLOG : Table    One | 070.700
2017-05-20 09:10:59 | TEMPLOG : To   GeoLoop | 060.800
2017-05-20 09:10:59 | TEMPLOG : Table    One | 071.600
2017-05-20 09:11:59 | TEMPLOG : WellhouseOne | 046.400
2017-05-20 09:12:00 | TEMPLOG : Table    One | 073.400
2017-05-20 09:13:00 | TEMPLOG : WellhouseOne | 045.500
2017-05-20 09:13:00 | TEMPLOG : Table    One | 072.500
2017-05-20 09:14:01 | TEMPLOG : WellhouseOne | 046.400
2017-05-20 09:14:01 | TEMPLOG : Table    One | 074.300
2017-05-20 09:15:02 | TEMPLOG : Table    One | 075.200
2017-05-20 09:16:02 | TEMPLOG : WellhouseOne | 045.500
2017-05-20 09:16:03 | TEMPLOG : Table    One | 076.100
2017-05-20 09:17:05 | TEMPLOG : Table    One | 077.900
2017-05-20 09:18:05 | TEMPLOG : Table    One | 078.800
2017-05-20 09:19:06 | TEMPLOG : Table    One | 079.700
2017-05-20 09:20:08 | TEMPLOG : Table    One | 080.600
2017-05-20 09:21:08 | TEMPLOG : Table    One | 081.500
2017-05-20 09:22:09 | TEMPLOG : To   GeoLoop | 061.700
2017-05-20 09:22:09 | TEMPLOG : Table    One | 080.600
2017-05-20 09:23:09 | TEMPLOG : To   GeoLoop | 060.800
2017-05-20 09:23:10 | TEMPLOG : Table    One | 079.700
2017-05-20 09:24:11 | TEMPLOG : Table    One | 078.800
2017-05-20 09:26:12 | TEMPLOG : Table    One | 077.900
2017-05-20 09:27:12 | TEMPLOG : WellhouseOne | 044.600
2017-05-20 09:27:13 | TEMPLOG : Table    One | 078.800
2017-05-20 09:28:14 | TEMPLOG : To   GeoLoop | 061.700
2017-05-20 09:28:14 | TEMPLOG : Table    One | 079.700
2017-05-20 09:29:14 | TEMPLOG : WellhouseOne | 045.500
2017-05-20 09:29:15 | TEMPLOG : Table    One | 080.600
2017-05-20 09:30:16 | TEMPLOG : Table    One | 081.500
2017-05-20 09:31:18 | TEMPLOG : Table    One | 082.400
2017-05-20 09:34:21 | TEMPLOG : Table    One | 083.300
2017-05-20 09:36:22 | TEMPLOG : WellhouseOne | 046.400
2017-05-20 09:37:24 | TEMPLOG : Table    One | 084.200
2017-05-20 09:38:24 | TEMPLOG : To   GeoLoop | 062.600
2017-05-20 09:38:24 | TEMPLOG : Table    One | 085.100
2017-05-20 09:40:26 | TEMPLOG : Table    One | 086.000
2017-05-20 09:43:28 | TEMPLOG : Table    One | 086.900
2017-05-20 09:45:30 | TEMPLOG : Table    One | 085.100
2017-05-20 09:46:31 | TEMPLOG : Table    One | 086.000
2017-05-20 09:48:34 | TEMPLOG : Table    One | 085.100
2017-05-20 09:49:34 | TEMPLOG : Table    One | 086.000
2017-05-20 09:51:36 | TEMPLOG : Table    One | 086.900
2017-05-20 09:52:36 | TEMPLOG : To   GeoLoop | 063.500
2017-05-20 09:52:37 | TEMPLOG : Table    One | 087.800
2017-05-20 09:53:37 | TEMPLOG : Table    One | 086.900
2017-05-20 09:54:37 | TEMPLOG : WellhouseOne | 047.300
2017-05-20 09:54:38 | TEMPLOG : Table    One | 087.800
2017-05-20 09:55:39 | TEMPLOG : Table    One | 086.900
2017-05-20 09:57:40 | TEMPLOG : To   GeoLoop | 062.600
2017-05-20 09:57:40 | TEMPLOG : Table    One | 086.000
2017-05-20 09:58:41 | TEMPLOG : To   GeoLoop | 063.500
2017-05-20 09:59:42 | TEMPLOG : Table    One | 086.900
2017-05-20 10:00:42 | TEMPLOG : WellhouseOne | 047.300
2017-05-20 10:00:42 | TEMPLOG : To   GeoLoop | 063.500
2017-05-20 10:00:43 | TEMPLOG : Table    One | 086.900
2017-05-20 10:01:44 | TEMPLOG : Table    One | 086.000
2017-05-20 10:02:45 | TEMPLOG : Table    One | 085.100
2017-05-20 10:03:46 | TEMPLOG : Table    One | 083.300
2017-05-20 10:04:48 | TEMPLOG : To   GeoLoop | 062.600
2017-05-20 10:04:48 | TEMPLOG : Table    One | 082.400
2017-05-20 10:06:49 | TEMPLOG : To   GeoLoop | 063.500
2017-05-20 10:07:50 | TEMPLOG : To   GeoLoop | 062.600
2017-05-20 10:07:51 | TEMPLOG : Table    One | 081.500
2017-05-20 10:08:51 | TEMPLOG : WellhouseOne | 048.200
2017-05-20 10:08:51 | TEMPLOG : Table    One | 080.600
2017-05-20 10:14:57 | TEMPLOG : To   GeoLoop | 063.500
2017-05-20 10:14:58 | TEMPLOG : Table    One | 081.500
2017-05-20 10:15:58 | TEMPLOG : WellhouseOne | 049.100
2017-05-20 10:15:59 | TEMPLOG : Table    One | 080.600
2017-05-20 10:17:00 | TEMPLOG : To   GeoLoop | 062.600
2017-05-20 10:18:00 | TEMPLOG : WellhouseOne | 050.000
2017-05-20 10:19:01 | TEMPLOG : To   GeoLoop | 063.500
2017-05-20 10:20:04 | TEMPLOG : Table    One | 079.700
2017-05-20 10:21:05 | TEMPLOG : Table    One | 080.600
2017-05-20 10:23:06 | TEMPLOG : WellhouseOne | 050.900
2017-05-20 10:24:07 | TEMPLOG : Table    One | 081.500
2017-05-20 10:31:14 | TEMPLOG : WellhouseOne | 051.800
2017-05-20 10:35:19 | TEMPLOG : WellhouseOne | 052.700
2017-05-20 10:36:20 | TEMPLOG : Table    One | 082.400
2017-05-20 10:38:22 | TEMPLOG : Table    One | 083.300
2017-05-20 10:39:24 | TEMPLOG : To   GeoLoop | 064.400
2017-05-20 10:39:24 | TEMPLOG : Table    One | 082.400
2017-05-20 10:40:24 | TEMPLOG : To   GeoLoop | 063.500
2017-05-20 10:42:27 | TEMPLOG : WellhouseOne | 053.600
2017-05-20 10:42:27 | TEMPLOG : To   GeoLoop | 064.400
2017-05-20 10:43:27 | TEMPLOG : WellhouseOne | 052.700
2017-05-20 10:43:27 | TEMPLOG : To   GeoLoop | 063.500
2017-05-20 10:44:28 | TEMPLOG : WellhouseOne | 053.600
2017-05-20 10:44:28 | TEMPLOG : To   GeoLoop | 064.400
2017-05-20 10:46:30 | TEMPLOG : Table    One | 083.300
2017-05-20 10:51:34 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 10:52:37 | TEMPLOG : WellhouseOne | 053.600
2017-05-20 10:53:38 | TEMPLOG : To   GeoLoop | 065.300
2017-05-20 10:56:42 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 10:57:43 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 10:57:44 | TEMPLOG : Table    One | 084.200
2017-05-20 10:58:44 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 11:00:46 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 11:00:46 | TEMPLOG : To   GeoLoop | 065.300
2017-05-20 11:00:46 | TEMPLOG : Table    One | 084.200
2017-05-20 11:01:46 | TEMPLOG : WellhouseOne | 053.600
2017-05-20 11:01:47 | TEMPLOG : To   GeoLoop | 066.200
2017-05-20 11:02:49 | TEMPLOG : Table    One | 083.300
2017-05-20 11:04:50 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 11:05:51 | TEMPLOG : To   GeoLoop | 067.100
2017-05-20 11:08:56 | TEMPLOG : WellhouseOne | 053.600
2017-05-20 11:08:57 | TEMPLOG : To   GeoLoop | 068.000
2017-05-20 11:08:57 | TEMPLOG : Table    One | 082.400
2017-05-20 11:09:57 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 11:10:58 | TEMPLOG : To   GeoLoop | 068.900
2017-05-20 11:10:59 | TEMPLOG : Table    One | 083.300
2017-05-20 11:13:01 | TEMPLOG : WellhouseOne | 053.600
2017-05-20 11:14:03 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 11:16:05 | TEMPLOG : To   GeoLoop | 069.800
2017-05-20 11:19:07 | TEMPLOG : Table    One | 084.200
2017-05-20 11:20:08 | TEMPLOG : To   GeoLoop | 070.700
2017-05-20 11:22:10 | TEMPLOG : To   GeoLoop | 071.600
2017-05-20 11:23:11 | TEMPLOG : To   GeoLoop | 070.700
2017-05-20 11:23:11 | TEMPLOG : Table    One | 085.100
2017-05-20 11:24:11 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 11:24:12 | TEMPLOG : Table    One | 084.200
2017-05-20 11:25:13 | TEMPLOG : Table    One | 080.600
2017-05-20 11:26:15 | TEMPLOG : Table    One | 079.700
2017-05-20 11:27:15 | TEMPLOG : Table    One | 078.800
2017-05-20 11:28:16 | TEMPLOG : Table    One | 077.900
2017-05-20 11:29:17 | TEMPLOG : Table    One | 076.100
2017-05-20 11:30:17 | TEMPLOG : Table    One | 074.300
2017-05-20 11:31:17 | TEMPLOG : WellhouseOne | 056.300
2017-05-20 11:31:18 | TEMPLOG : To   GeoLoop | 069.800
2017-05-20 11:32:19 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 11:32:19 | TEMPLOG : To   GeoLoop | 068.900
2017-05-20 11:33:20 | TEMPLOG : WellhouseOne | 056.300
2017-05-20 11:33:20 | TEMPLOG : To   GeoLoop | 069.800
2017-05-20 11:33:20 | TEMPLOG : Table    One | 075.200
2017-05-20 11:34:21 | TEMPLOG : Table    One | 076.100
2017-05-20 11:35:22 | TEMPLOG : Table    One | 077.000
2017-05-20 11:36:23 | TEMPLOG : To   GeoLoop | 070.700
2017-05-20 11:37:23 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 11:37:24 | TEMPLOG : Table    One | 075.200
2017-05-20 11:39:26 | TEMPLOG : Table    One | 076.100
2017-05-20 11:40:26 | TEMPLOG : WellhouseOne | 056.300
2017-05-20 11:41:28 | TEMPLOG : To   GeoLoop | 071.600
2017-05-20 11:44:31 | TEMPLOG : Table    One | 077.000
2017-05-20 11:45:32 | TEMPLOG : Table    One | 077.900
2017-05-20 11:47:33 | TEMPLOG : To   GeoLoop | 072.500
2017-05-20 11:49:36 | TEMPLOG : Table    One | 077.000
2017-05-20 11:51:38 | TEMPLOG : Table    One | 076.100
2017-05-20 11:52:39 | TEMPLOG : To   GeoLoop | 073.400
2017-05-20 11:53:40 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 11:53:41 | TEMPLOG : Table    One | 075.200
2017-05-20 11:54:42 | TEMPLOG : Table    One | 074.300
2017-05-20 11:56:44 | TEMPLOG : To   GeoLoop | 072.500
2017-05-20 11:56:44 | TEMPLOG : Table    One | 075.200
2017-05-20 11:57:44 | TEMPLOG : WellhouseOne | 056.300
2017-05-20 11:58:47 | TEMPLOG : Table    One | 076.100
2017-05-20 12:00:49 | TEMPLOG : WellhouseOne | 056.300
2017-05-20 12:00:49 | TEMPLOG : To   GeoLoop | 072.500
2017-05-20 12:00:50 | TEMPLOG : Table    One | 076.100
2017-05-20 12:01:50 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 12:01:50 | TEMPLOG : Table    One | 075.200
2017-05-20 12:05:53 | TEMPLOG : Table    One | 077.000
2017-05-20 12:06:53 | TEMPLOG : To   GeoLoop | 073.400
2017-05-20 12:06:54 | TEMPLOG : Table    One | 076.100
2017-05-20 12:07:54 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 12:07:54 | TEMPLOG : Table    One | 075.200
2017-05-20 12:08:55 | TEMPLOG : Table    One | 074.300
2017-05-20 12:09:56 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 12:09:56 | TEMPLOG : Table    One | 076.100
2017-05-20 12:10:56 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 12:13:59 | TEMPLOG : Table    One | 077.000
2017-05-20 12:15:00 | TEMPLOG : To   GeoLoop | 074.300
2017-05-20 12:16:01 | TEMPLOG : Table    One | 075.200
2017-05-20 12:17:02 | TEMPLOG : To   GeoLoop | 073.400
2017-05-20 12:18:02 | TEMPLOG : To   GeoLoop | 074.300
2017-05-20 12:19:04 | TEMPLOG : Table    One | 077.900
2017-05-20 12:20:05 | TEMPLOG : To   GeoLoop | 075.200
2017-05-20 12:20:05 | TEMPLOG : Table    One | 080.600
2017-05-20 12:21:05 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 12:21:05 | TEMPLOG : Table    One | 082.400
2017-05-20 12:22:05 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 12:22:06 | TEMPLOG : Table    One | 081.500
2017-05-20 12:23:06 | TEMPLOG : Table    One | 078.800
2017-05-20 12:24:07 | TEMPLOG : Table    One | 077.900
2017-05-20 12:27:10 | TEMPLOG : Table    One | 078.800
2017-05-20 12:28:11 | TEMPLOG : Table    One | 077.000
2017-05-20 12:29:11 | TEMPLOG : Table    One | 076.100
2017-05-20 12:34:16 | TEMPLOG : Table    One | 077.000
2017-05-20 12:35:17 | TEMPLOG : Table    One | 076.100
2017-05-20 12:36:17 | TEMPLOG : To   GeoLoop | 074.300
2017-05-20 12:36:18 | TEMPLOG : Table    One | 075.200
2017-05-20 12:37:18 | TEMPLOG : To   GeoLoop | 073.400
2017-05-20 12:37:18 | TEMPLOG : Table    One | 074.300
2017-05-20 12:38:20 | TEMPLOG : Table    One | 076.100
2017-05-20 12:39:20 | TEMPLOG : To   GeoLoop | 074.300
2017-05-20 12:39:21 | TEMPLOG : Table    One | 078.800
2017-05-20 12:40:21 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 12:41:23 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 12:41:23 | TEMPLOG : Table    One | 079.700
2017-05-20 12:42:23 | TEMPLOG : To   GeoLoop | 075.200
2017-05-20 12:42:24 | TEMPLOG : Table    One | 082.400
2017-05-20 12:43:24 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 12:43:24 | TEMPLOG : Table    One | 084.200
2017-05-20 12:44:25 | TEMPLOG : Table    One | 085.100
2017-05-20 12:45:25 | TEMPLOG : To   GeoLoop | 074.300
2017-05-20 12:45:26 | TEMPLOG : Table    One | 084.200
2017-05-20 12:49:29 | TEMPLOG : To   GeoLoop | 075.200
2017-05-20 12:49:29 | TEMPLOG : Table    One | 082.400
2017-05-20 12:50:29 | TEMPLOG : Table    One | 080.600
2017-05-20 12:51:31 | TEMPLOG : Table    One | 078.800
2017-05-20 12:52:31 | TEMPLOG : Table    One | 077.900
2017-05-20 12:54:33 | TEMPLOG : To   GeoLoop | 074.300
2017-05-20 12:54:33 | TEMPLOG : Table    One | 077.000
2017-05-20 12:55:34 | TEMPLOG : Table    One | 076.100
2017-05-20 12:56:35 | TEMPLOG : Table    One | 075.200
2017-05-20 12:57:35 | TEMPLOG : To   GeoLoop | 075.200
2017-05-20 12:58:36 | TEMPLOG : WellhouseOne | 054.500
2017-05-20 12:59:37 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 12:59:38 | TEMPLOG : Table    One | 076.100
2017-05-20 13:00:39 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 13:00:39 | TEMPLOG : To   GeoLoop | 075.200
2017-05-20 13:00:39 | TEMPLOG : Table    One | 077.900
2017-05-20 13:01:40 | TEMPLOG : Table    One | 078.800
2017-05-20 13:02:41 | TEMPLOG : Table    One | 081.500
2017-05-20 13:03:42 | TEMPLOG : Table    One | 083.300
2017-05-20 13:05:44 | TEMPLOG : Table    One | 081.500
2017-05-20 13:06:45 | TEMPLOG : Table    One | 078.800
2017-05-20 13:09:48 | TEMPLOG : To   GeoLoop | 074.300
2017-05-20 13:09:48 | TEMPLOG : Table    One | 079.700
2017-05-20 13:10:49 | TEMPLOG : Table    One | 081.500
2017-05-20 13:11:50 | TEMPLOG : Table    One | 082.400
2017-05-20 13:12:51 | TEMPLOG : Table    One | 080.600
2017-05-20 13:13:51 | TEMPLOG : To   GeoLoop | 075.200
2017-05-20 13:13:52 | TEMPLOG : Table    One | 079.700
2017-05-20 13:14:53 | TEMPLOG : Table    One | 077.900
2017-05-20 13:16:57 | TEMPLOG : Table    One | 077.000
2017-05-20 13:18:58 | TEMPLOG : Table    One | 078.800
2017-05-20 13:19:59 | TEMPLOG : Table    One | 077.900
2017-05-20 13:22:03 | TEMPLOG : Table    One | 077.000
2017-05-20 13:24:04 | TEMPLOG : WellhouseOne | 056.300
2017-05-20 13:24:04 | TEMPLOG : To   GeoLoop | 074.300
2017-05-20 13:24:05 | TEMPLOG : Table    One | 077.900
2017-05-20 13:25:05 | TEMPLOG : Table    One | 080.600
2017-05-20 13:26:05 | TEMPLOG : WellhouseOne | 055.400
2017-05-20 13:26:06 | TEMPLOG : Table    One | 082.400
2017-05-20 13:27:07 | TEMPLOG : Table    One | 081.500
2017-05-20 13:29:10 | TEMPLOG : Table    One | 079.700
2017-05-20 13:30:10 | TEMPLOG : To   GeoLoop | 073.400
2017-05-20 13:30:11 | TEMPLOG : Table    One | 078.800
2017-05-20 13:31:11 | TEMPLOG : WellhouseOne | 056.300
2017-05-20 13:31:12 | TEMPLOG : Table    One | 077.900
2017-05-20 13:32:12 | TEMPLOG : Table    One | 077.000
2017-05-20 13:33:13 | TEMPLOG : Table    One | 076.100
2017-05-20 13:35:16 | TEMPLOG : Table    One | 077.000
2017-05-20 13:36:17 | TEMPLOG : To   GeoLoop | 072.500
2017-05-20 13:36:17 | TEMPLOG : Table    One | 078.800
2017-05-20 13:37:18 | TEMPLOG : Table    One | 081.500
2017-05-20 13:38:19 | TEMPLOG : Table    One | 080.600
2017-05-20 13:39:19 | TEMPLOG : To   GeoLoop | 071.600
2017-05-20 13:39:20 | TEMPLOG : Table    One | 081.500
2017-05-20 13:40:20 | TEMPLOG : Table    One | 082.400
2017-05-20 13:41:21 | TEMPLOG : To   GeoLoop | 070.700
2017-05-20 13:41:22 | TEMPLOG : Table    One | 081.500
2017-05-20 13:42:23 | TEMPLOG : To   GeoLoop | 071.600
2017-05-20 13:42:23 | TEMPLOG : Table    One | 080.600
2017-05-20 13:43:23 | TEMPLOG : WellhouseOne | 057.200
2017-05-20 13:43:23 | TEMPLOG : To   GeoLoop | 070.700
2017-05-20 13:43:24 | TEMPLOG : Table    One | 078.800
2017-05-20 13:44:25 | TEMPLOG : To   GeoLoop | 069.800
2017-05-20 13:44:25 | TEMPLOG : Table    One | 075.200
2017-05-20 13:45:25 | TEMPLOG : WellhouseOne | 056.300
2017-05-20 13:45:26 | TEMPLOG : To   GeoLoop | 068.900
2017-05-20 13:45:26 | TEMPLOG : Table    One | 074.300
2017-05-20 13:46:28 | TEMPLOG : To   GeoLoop | 069.800
2017-05-20 13:46:29 | TEMPLOG : Table    One | 076.100
2017-05-20 13:47:29 | TEMPLOG : To   GeoLoop | 070.700
2017-05-20 13:48:31 | TEMPLOG : WellhouseOne | 057.200
2017-05-20 13:48:32 | TEMPLOG : To   GeoLoop | 071.600
2017-05-20 13:48:33 | TEMPLOG : Table    One | 077.900
2017-05-20 13:50:34 | TEMPLOG : To   GeoLoop | 072.500
2017-05-20 13:50:36 | TEMPLOG : Table    One | 078.800
2017-05-20 13:52:38 | TEMPLOG : Table    One | 080.600
2017-05-20 13:53:38 | TEMPLOG : WellhouseOne | 056.300
2017-05-20 13:53:39 | TEMPLOG : To   GeoLoop | 071.600
2017-05-20 13:53:39 | TEMPLOG : Table    One | 079.700
2017-05-20 13:54:40 | TEMPLOG : To   GeoLoop | 070.700
2017-05-20 13:54:40 | TEMPLOG : Table    One | 080.600
2017-05-20 13:55:42 | TEMPLOG : To   GeoLoop | 071.600
2017-05-20 13:56:42 | TEMPLOG : To   GeoLoop | 072.500
2017-05-20 13:57:44 | TEMPLOG : To   GeoLoop | 073.400
2017-05-20 13:58:45 | TEMPLOG : To   GeoLoop | 072.500
2017-05-20 13:58:45 | TEMPLOG : Table    One | 079.700
2017-05-20 13:59:45 | TEMPLOG : To   GeoLoop | 073.400
2017-05-20 13:59:46 | TEMPLOG : Table    One | 080.600
2017-05-20 14:00:46 | TEMPLOG : WellhouseOne | 056.300
2017-05-20 14:00:46 | TEMPLOG : To   GeoLoop | 072.500
2017-05-20 14:00:46 | TEMPLOG : Table    One | 080.600
2017-05-20 14:01:48 | TEMPLOG : To   GeoLoop | 073.400
2017-05-20 14:02:48 | TEMPLOG : WellhouseOne | 057.200
2017-05-20 14:02:48 | TEMPLOG : To   GeoLoop | 072.500
2017-05-20 14:02:48 | TEMPLOG : Table    One | 081.500
2017-05-20 14:03:50 | TEMPLOG : Table    One | 082.400
2017-05-20 14:04:50 | TEMPLOG : To   GeoLoop | 073.400
2017-05-20 14:04:50 | TEMPLOG : Table    One | 081.500
2017-05-20 14:05:51 | TEMPLOG : To   GeoLoop | 072.500
2017-05-20 14:07:55 | TEMPLOG : Table    One | 082.400
2017-05-20 14:08:55 | TEMPLOG : WellhouseOne | 058.100
2017-05-20 14:08:55 | TEMPLOG : Table    One | 084.200
2017-05-20 14:09:56 | TEMPLOG : Table    One | 086.000
2017-05-20 14:10:57 | TEMPLOG : Table    One | 086.900
2017-05-20 14:11:58 | TEMPLOG : Table    One | 087.800
2017-05-20 14:12:58 | TEMPLOG : Table    One | 088.700
2017-05-20 14:13:59 | TEMPLOG : Table    One | 089.600
2017-05-20 14:15:00 | TEMPLOG : Table    One | 088.700
2017-05-20 14:16:01 | TEMPLOG : Table    One | 086.900
2017-05-20 14:17:02 | TEMPLOG : Table    One | 085.100
2017-05-20 14:18:03 | TEMPLOG : Table    One | 084.200
2017-05-20 14:19:03 | TEMPLOG : Table    One | 085.100
2017-05-20 14:20:04 | TEMPLOG : To   GeoLoop | 073.400
2017-05-20 14:20:04 | TEMPLOG : Table    One | 084.200
2017-05-20 14:21:05 | TEMPLOG : Table    One | 085.100
2017-05-20 14:22:06 | TEMPLOG : Table    One | 084.200
2017-05-20 14:23:07 | TEMPLOG : Table    One | 085.100
2017-05-20 14:24:08 | TEMPLOG : WellhouseOne | 057.200
2017-05-20 14:24:08 | TEMPLOG : Table    One | 086.000
2017-05-20 14:25:09 | TEMPLOG : Table    One | 086.900
2017-05-20 14:27:10 | TEMPLOG : WellhouseOne | 058.100
2017-05-20 14:27:10 | TEMPLOG : Table    One | 085.100
2017-05-20 14:30:13 | TEMPLOG : Table    One | 086.900
2017-05-20 14:31:14 | TEMPLOG : Table    One | 088.700
2017-05-20 14:32:15 | TEMPLOG : Table    One | 089.600
2017-05-20 14:33:15 | TEMPLOG : WellhouseOne | 057.200
2017-05-20 14:33:16 | TEMPLOG : Table    One | 087.800
2017-05-20 14:34:16 | TEMPLOG : WellhouseOne | 058.100
2017-05-20 14:34:17 | TEMPLOG : Table    One | 086.000
2017-05-20 14:35:19 | TEMPLOG : Table    One | 085.100
2017-05-20 14:37:20 | TEMPLOG : Table    One | 082.400
2017-05-20 14:40:23 | TEMPLOG : Table    One | 081.500
2017-05-20 14:41:23 | TEMPLOG : To   GeoLoop | 071.600
2017-05-20 14:41:23 | TEMPLOG : Table    One | 079.700
2017-05-20 14:42:24 | TEMPLOG : To   GeoLoop | 069.800
2017-05-20 14:42:25 | TEMPLOG : Table    One | 076.100
2017-05-20 14:43:25 | TEMPLOG : To   GeoLoop | 068.900
2017-05-20 14:43:25 | TEMPLOG : Table    One | 074.300
2017-05-20 14:44:26 | TEMPLOG : To   GeoLoop | 068.000
2017-05-20 14:44:26 | TEMPLOG : Table    One | 073.400
2017-05-20 14:45:27 | TEMPLOG : To   GeoLoop | 068.900
2017-05-20 14:45:27 | TEMPLOG : Table    One | 074.300
2017-05-20 14:46:28 | TEMPLOG : To   GeoLoop | 068.000
2017-05-20 14:47:29 | TEMPLOG : Table    One | 073.400
2017-05-20 14:48:30 | TEMPLOG : Table    One | 074.300
2017-05-20 14:49:30 | TEMPLOG : WellhouseOne | 057.200
2017-05-20 14:49:31 | TEMPLOG : To   GeoLoop | 068.900
2017-05-20 14:49:31 | TEMPLOG : Table    One | 075.200
2017-05-20 14:50:33 | TEMPLOG : Table    One | 074.300
2017-05-20 14:51:33 | TEMPLOG : WellhouseOne | 058.100
2017-05-20 14:51:33 | TEMPLOG : To   GeoLoop | 070.700
2017-05-20 14:51:34 | TEMPLOG : Table    One | 077.000
2017-05-20 14:52:34 | TEMPLOG : Table    One | 076.100
2017-05-20 14:53:35 | TEMPLOG : To   GeoLoop | 069.800
2017-05-20 14:53:36 | TEMPLOG : Table    One | 073.400
2017-05-20 14:54:37 | TEMPLOG : To   GeoLoop | 068.000
2017-05-20 14:54:37 | TEMPLOG : Table    One | 071.600
2017-05-20 14:55:37 | TEMPLOG : To   GeoLoop | 067.100
