2017-03-07 12:15:25 | -=< Temperature Logger Restart >=-
2017-03-07 12:53:02 | TEMPLOG : Table    One | 078.800
2017-03-07 12:54:02 | TEMPLOG : WellhouseOne | 051.800
2017-03-07 12:54:03 | TEMPLOG : Table    One | 079.700
2017-03-07 12:55:04 | TEMPLOG : WellhouseOne | 052.700
2017-03-07 12:56:05 | TEMPLOG : Table    One | 080.600
2017-03-07 12:57:05 | TEMPLOG : WellhouseOne | 051.800
2017-03-07 12:57:06 | TEMPLOG : Table    One | 081.500
2017-03-07 12:58:07 | TEMPLOG : To   GeoLoop | 063.500
2017-03-07 13:00:08 | TEMPLOG : WellhouseOne | 052.700
2017-03-07 13:00:09 | TEMPLOG : To   GeoLoop | 064.400
2017-03-07 13:00:09 | TEMPLOG : Table    One | 081.500
2017-03-07 13:01:09 | TEMPLOG : To   GeoLoop | 063.500
2017-03-07 13:02:12 | TEMPLOG : Table    One | 082.400
2017-03-07 13:04:13 | TEMPLOG : WellhouseOne | 100.400
2017-03-07 13:04:13 | TEMPLOG : To   GeoLoop | 064.400
2017-03-07 13:05:13 | TEMPLOG : WellhouseOne | 131.000
2017-03-07 13:05:14 | TEMPLOG : Table    One | 081.500
2017-03-07 13:06:14 | TEMPLOG : WellhouseOne | 089.600
2017-03-07 13:06:15 | TEMPLOG : Table    One | 082.400
2017-03-07 13:07:16 | TEMPLOG : WellhouseOne | 077.000
2017-03-07 13:07:17 | TEMPLOG : To   GeoLoop | 065.300
2017-03-07 13:07:17 | TEMPLOG : Table    One | 080.600
2017-03-07 13:08:18 | TEMPLOG : WellhouseOne | 070.700
2017-03-07 13:08:18 | TEMPLOG : Table    One | 081.500
2017-03-07 13:09:18 | TEMPLOG : WellhouseOne | 067.100
2017-03-07 13:10:19 | TEMPLOG : WellhouseOne | 065.300
2017-03-07 13:10:20 | TEMPLOG : To   GeoLoop | 064.400
2017-03-07 13:10:21 | TEMPLOG : Table    One | 082.400
2017-03-07 13:11:21 | TEMPLOG : WellhouseOne | 062.600
2017-03-07 13:11:21 | TEMPLOG : To   GeoLoop | 065.300
2017-03-07 13:11:21 | TEMPLOG : Table    One | 083.300
2017-03-07 13:13:24 | TEMPLOG : WellhouseOne | 060.800
2017-03-07 13:13:25 | TEMPLOG : Table    One | 084.200
2017-03-07 13:14:25 | TEMPLOG : WellhouseOne | 059.900
2017-03-07 13:15:26 | TEMPLOG : WellhouseOne | 058.100
2017-03-07 13:15:26 | TEMPLOG : To   GeoLoop | 066.200
2017-03-07 13:15:27 | TEMPLOG : Table    One | 083.300
2017-03-07 13:16:27 | TEMPLOG : WellhouseOne | 057.200
2017-03-07 13:19:30 | TEMPLOG : Table    One | 084.200
2017-03-07 13:20:30 | TEMPLOG : WellhouseOne | 056.300
2017-03-07 13:20:32 | TEMPLOG : Table    One | 085.100
2017-03-07 13:23:33 | TEMPLOG : To   GeoLoop | 067.100
2017-03-07 13:23:34 | TEMPLOG : Table    One | 084.200
2017-03-07 13:24:34 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 13:24:34 | TEMPLOG : Table    One | 083.300
2017-03-07 13:25:36 | TEMPLOG : Table    One | 082.400
2017-03-07 13:26:36 | TEMPLOG : Table    One | 084.200
2017-03-07 13:27:37 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 13:30:41 | TEMPLOG : Table    One | 085.100
2017-03-07 13:31:41 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 13:31:42 | TEMPLOG : Table    One | 086.000
2017-03-07 13:32:42 | TEMPLOG : Table    One | 085.100
2017-03-07 13:33:43 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 13:34:43 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 13:34:44 | TEMPLOG : Table    One | 084.200
2017-03-07 13:35:45 | TEMPLOG : To   GeoLoop | 068.000
2017-03-07 13:36:48 | TEMPLOG : Table    One | 085.100
2017-03-07 13:37:48 | TEMPLOG : WellhouseOne | 052.700
2017-03-07 13:37:48 | TEMPLOG : Table    One | 084.200
2017-03-07 13:38:48 | TEMPLOG : WellhouseOne | 095.900
2017-03-07 13:38:49 | TEMPLOG : Table    One | 083.300
2017-03-07 13:39:49 | TEMPLOG : WellhouseOne | 130.100
2017-03-07 13:40:50 | TEMPLOG : WellhouseOne | 117.500
2017-03-07 13:41:51 | TEMPLOG : WellhouseOne | 087.800
2017-03-07 13:42:51 | TEMPLOG : WellhouseOne | 077.900
2017-03-07 13:43:52 | TEMPLOG : WellhouseOne | 070.700
2017-03-07 13:44:53 | TEMPLOG : WellhouseOne | 065.300
2017-03-07 13:45:55 | TEMPLOG : WellhouseOne | 062.600
2017-03-07 13:45:55 | TEMPLOG : Table    One | 082.400
2017-03-07 13:46:55 | TEMPLOG : WellhouseOne | 061.700
2017-03-07 13:46:56 | TEMPLOG : To   GeoLoop | 067.100
2017-03-07 13:46:56 | TEMPLOG : Table    One | 079.700
2017-03-07 13:47:56 | TEMPLOG : WellhouseOne | 059.900
2017-03-07 13:47:56 | TEMPLOG : To   GeoLoop | 066.200
2017-03-07 13:47:57 | TEMPLOG : Table    One | 078.800
2017-03-07 13:48:57 | TEMPLOG : WellhouseOne | 059.000
2017-03-07 13:48:57 | TEMPLOG : To   GeoLoop | 065.300
2017-03-07 13:48:57 | TEMPLOG : Table    One | 077.900
2017-03-07 13:49:58 | TEMPLOG : To   GeoLoop | 066.200
2017-03-07 13:49:58 | TEMPLOG : Table    One | 077.000
2017-03-07 13:50:58 | TEMPLOG : WellhouseOne | 058.100
2017-03-07 13:50:59 | TEMPLOG : To   GeoLoop | 065.300
2017-03-07 13:50:59 | TEMPLOG : Table    One | 076.100
2017-03-07 13:52:00 | TEMPLOG : To   GeoLoop | 064.400
2017-03-07 13:53:01 | TEMPLOG : Table    One | 075.200
2017-03-07 13:54:01 | TEMPLOG : WellhouseOne | 057.200
2017-03-07 13:55:03 | TEMPLOG : To   GeoLoop | 063.500
2017-03-07 13:55:03 | TEMPLOG : Table    One | 074.300
2017-03-07 13:56:04 | TEMPLOG : WellhouseOne | 056.300
2017-03-07 13:56:04 | TEMPLOG : Table    One | 075.200
2017-03-07 13:57:05 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 13:57:05 | TEMPLOG : Table    One | 074.300
2017-03-07 13:58:06 | TEMPLOG : Table    One | 075.200
2017-03-07 13:59:07 | TEMPLOG : Table    One | 074.300
2017-03-07 14:00:07 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 14:00:07 | TEMPLOG : To   GeoLoop | 063.500
2017-03-07 14:00:08 | TEMPLOG : Table    One | 075.200
2017-03-07 14:02:09 | TEMPLOG : To   GeoLoop | 062.600
2017-03-07 14:02:09 | TEMPLOG : Table    One | 076.100
2017-03-07 14:04:10 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 14:04:10 | TEMPLOG : To   GeoLoop | 063.500
2017-03-07 14:04:11 | TEMPLOG : Table    One | 075.200
2017-03-07 14:05:12 | TEMPLOG : WellhouseOne | 052.700
2017-03-07 14:06:13 | TEMPLOG : Table    One | 074.300
2017-03-07 14:07:14 | TEMPLOG : Table    One | 075.200
2017-03-07 14:09:16 | TEMPLOG : Table    One | 074.300
2017-03-07 14:10:16 | TEMPLOG : WellhouseOne | 051.800
2017-03-07 14:10:17 | TEMPLOG : Table    One | 073.400
2017-03-07 14:11:17 | TEMPLOG : WellhouseOne | 052.700
2017-03-07 14:11:17 | TEMPLOG : Table    One | 072.500
2017-03-07 14:12:18 | TEMPLOG : WellhouseOne | 068.000
2017-03-07 14:13:18 | TEMPLOG : WellhouseOne | 117.500
2017-03-07 14:13:18 | TEMPLOG : To   GeoLoop | 062.600
2017-03-07 14:13:19 | TEMPLOG : Table    One | 071.600
2017-03-07 14:14:19 | TEMPLOG : WellhouseOne | 112.100
2017-03-07 14:15:20 | TEMPLOG : WellhouseOne | 088.700
2017-03-07 14:15:20 | TEMPLOG : To   GeoLoop | 061.700
2017-03-07 14:16:20 | TEMPLOG : WellhouseOne | 077.900
2017-03-07 14:16:21 | TEMPLOG : Table    One | 070.700
2017-03-07 14:17:22 | TEMPLOG : WellhouseOne | 070.700
2017-03-07 14:17:23 | TEMPLOG : Table    One | 071.600
2017-03-07 14:18:23 | TEMPLOG : WellhouseOne | 065.300
2017-03-07 14:18:23 | TEMPLOG : Table    One | 070.700
2017-03-07 14:19:24 | TEMPLOG : WellhouseOne | 061.700
2017-03-07 14:20:25 | TEMPLOG : WellhouseOne | 060.800
2017-03-07 14:21:26 | TEMPLOG : WellhouseOne | 059.000
2017-03-07 14:22:27 | TEMPLOG : Table    One | 069.800
2017-03-07 14:23:28 | TEMPLOG : WellhouseOne | 057.200
2017-03-07 14:23:28 | TEMPLOG : To   GeoLoop | 060.800
2017-03-07 14:24:29 | TEMPLOG : Table    One | 068.900
2017-03-07 14:25:29 | TEMPLOG : WellhouseOne | 056.300
2017-03-07 14:25:30 | TEMPLOG : Table    One | 068.000
2017-03-07 14:26:30 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 14:26:31 | TEMPLOG : Table    One | 067.100
2017-03-07 14:27:31 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 14:27:32 | TEMPLOG : To   GeoLoop | 059.900
2017-03-07 14:27:32 | TEMPLOG : Table    One | 066.200
2017-03-07 14:32:37 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 14:33:38 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 14:33:39 | TEMPLOG : Table    One | 067.100
2017-03-07 14:34:39 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 14:34:39 | TEMPLOG : Table    One | 068.000
2017-03-07 14:35:40 | TEMPLOG : WellhouseOne | 052.700
2017-03-07 14:35:41 | TEMPLOG : To   GeoLoop | 060.800
2017-03-07 14:38:44 | TEMPLOG : Table    One | 067.100
2017-03-07 14:39:46 | TEMPLOG : To   GeoLoop | 059.900
2017-03-07 14:40:46 | TEMPLOG : WellhouseOne | 051.800
2017-03-07 14:40:46 | TEMPLOG : To   GeoLoop | 060.800
2017-03-07 14:40:47 | TEMPLOG : Table    One | 068.000
2017-03-07 14:41:47 | TEMPLOG : WellhouseOne | 052.700
2017-03-07 14:43:49 | TEMPLOG : To   GeoLoop | 059.900
2017-03-07 14:43:49 | TEMPLOG : Table    One | 067.100
2017-03-07 14:44:49 | TEMPLOG : WellhouseOne | 107.600
2017-03-07 14:44:50 | TEMPLOG : To   GeoLoop | 060.800
2017-03-07 14:44:50 | TEMPLOG : Table    One | 068.000
2017-03-07 14:45:50 | TEMPLOG : WellhouseOne | 133.700
2017-03-07 14:45:51 | TEMPLOG : Table    One | 067.100
2017-03-07 14:46:51 | TEMPLOG : WellhouseOne | 109.400
2017-03-07 14:46:52 | TEMPLOG : To   GeoLoop | 059.900
2017-03-07 14:47:52 | TEMPLOG : WellhouseOne | 086.900
2017-03-07 14:48:53 | TEMPLOG : WellhouseOne | 074.300
2017-03-07 14:49:54 | TEMPLOG : WellhouseOne | 067.100
2017-03-07 14:50:55 | TEMPLOG : WellhouseOne | 063.500
2017-03-07 14:50:56 | TEMPLOG : Table    One | 066.200
2017-03-07 14:51:56 | TEMPLOG : WellhouseOne | 060.800
2017-03-07 14:51:57 | TEMPLOG : Table    One | 065.300
2017-03-07 14:52:57 | TEMPLOG : WellhouseOne | 059.000
2017-03-07 14:52:58 | TEMPLOG : Table    One | 066.200
2017-03-07 14:53:58 | TEMPLOG : WellhouseOne | 058.100
2017-03-07 14:53:59 | TEMPLOG : Table    One | 067.100
2017-03-07 14:54:59 | TEMPLOG : WellhouseOne | 057.200
2017-03-07 14:56:00 | TEMPLOG : Table    One | 068.000
2017-03-07 14:57:01 | TEMPLOG : To   GeoLoop | 060.800
2017-03-07 14:59:04 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 14:59:04 | TEMPLOG : Table    One | 069.800
2017-03-07 15:00:06 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 15:00:07 | TEMPLOG : To   GeoLoop | 061.700
2017-03-07 15:00:07 | TEMPLOG : Table    One | 068.900
2017-03-07 15:01:08 | TEMPLOG : To   GeoLoop | 060.800
2017-03-07 15:01:08 | TEMPLOG : Table    One | 068.000
2017-03-07 15:02:09 | TEMPLOG : WellhouseOne | 056.300
2017-03-07 15:02:10 | TEMPLOG : Table    One | 068.900
2017-03-07 15:03:10 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 15:03:11 | TEMPLOG : Table    One | 068.000
2017-03-07 15:04:11 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 15:06:15 | TEMPLOG : To   GeoLoop | 059.900
2017-03-07 15:06:16 | TEMPLOG : Table    One | 067.100
2017-03-07 15:07:16 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 15:07:18 | TEMPLOG : Table    One | 066.200
2017-03-07 15:08:18 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 15:09:19 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 15:10:20 | TEMPLOG : Table    One | 065.300
2017-03-07 15:11:21 | TEMPLOG : Table    One | 066.200
2017-03-07 15:12:21 | TEMPLOG : Table    One | 067.100
2017-03-07 15:13:22 | TEMPLOG : Table    One | 066.200
2017-03-07 15:14:23 | TEMPLOG : To   GeoLoop | 060.800
2017-03-07 15:14:23 | TEMPLOG : Table    One | 068.000
2017-03-07 15:15:24 | TEMPLOG : Table    One | 068.900
2017-03-07 15:16:24 | TEMPLOG : To   GeoLoop | 061.700
2017-03-07 15:16:25 | TEMPLOG : Table    One | 069.800
2017-03-07 15:18:26 | TEMPLOG : WellhouseOne | 109.400
2017-03-07 15:19:28 | TEMPLOG : WellhouseOne | 132.800
2017-03-07 15:19:28 | TEMPLOG : Table    One | 068.900
2017-03-07 15:20:29 | TEMPLOG : WellhouseOne | 118.400
2017-03-07 15:20:30 | TEMPLOG : Table    One | 069.800
2017-03-07 15:21:30 | TEMPLOG : WellhouseOne | 084.200
2017-03-07 15:21:30 | TEMPLOG : To   GeoLoop | 062.600
2017-03-07 15:21:31 | TEMPLOG : Table    One | 070.700
2017-03-07 15:22:31 | TEMPLOG : WellhouseOne | 072.500
2017-03-07 15:23:31 | TEMPLOG : WellhouseOne | 066.200
2017-03-07 15:23:32 | TEMPLOG : To   GeoLoop | 061.700
2017-03-07 15:24:32 | TEMPLOG : WellhouseOne | 063.500
2017-03-07 15:24:32 | TEMPLOG : To   GeoLoop | 062.600
2017-03-07 15:24:32 | TEMPLOG : Table    One | 071.600
2017-03-07 15:25:33 | TEMPLOG : WellhouseOne | 060.800
2017-03-07 15:26:33 | TEMPLOG : WellhouseOne | 059.000
2017-03-07 15:26:34 | TEMPLOG : Table    One | 072.500
2017-03-07 15:27:34 | TEMPLOG : WellhouseOne | 058.100
2017-03-07 15:29:36 | TEMPLOG : WellhouseOne | 057.200
2017-03-07 15:30:38 | TEMPLOG : WellhouseOne | 056.300
2017-03-07 15:32:40 | TEMPLOG : Table    One | 073.400
2017-03-07 15:33:42 | TEMPLOG : To   GeoLoop | 063.500
2017-03-07 15:33:43 | TEMPLOG : Table    One | 074.300
2017-03-07 15:35:44 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 15:39:48 | TEMPLOG : Table    One | 075.200
2017-03-07 15:42:51 | TEMPLOG : To   GeoLoop | 062.600
2017-03-07 15:42:52 | TEMPLOG : Table    One | 074.300
2017-03-07 15:43:52 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 15:43:53 | TEMPLOG : Table    One | 073.400
2017-03-07 15:44:54 | TEMPLOG : Table    One | 074.300
2017-03-07 15:45:55 | TEMPLOG : Table    One | 075.200
2017-03-07 15:46:56 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 15:47:57 | TEMPLOG : Table    One | 076.100
2017-03-07 15:48:59 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 15:51:01 | TEMPLOG : Table    One | 075.200
2017-03-07 15:53:03 | TEMPLOG : WellhouseOne | 086.900
2017-03-07 15:53:04 | TEMPLOG : To   GeoLoop | 061.700
2017-03-07 15:53:04 | TEMPLOG : Table    One | 077.000
2017-03-07 15:54:04 | TEMPLOG : WellhouseOne | 130.100
2017-03-07 15:54:04 | TEMPLOG : Table    One | 076.100
2017-03-07 15:55:05 | TEMPLOG : WellhouseOne | 095.000
2017-03-07 15:55:05 | TEMPLOG : Table    One | 075.200
2017-03-07 15:56:06 | TEMPLOG : WellhouseOne | 077.000
2017-03-07 15:57:07 | TEMPLOG : WellhouseOne | 068.900
2017-03-07 15:58:08 | TEMPLOG : WellhouseOne | 065.300
2017-03-07 15:58:09 | TEMPLOG : Table    One | 074.300
2017-03-07 15:58:30 | -=< Temperature Logger Restart >=-
2017-03-07 15:58:30 | TEMPLOG : WellhouseOne | 064.400
2017-03-07 15:58:30 | TEMPLOG : WellhouseOne | 064.400
2017-03-07 15:58:30 | TEMPLOG : To   GeoLoop | 061.700
2017-03-07 15:58:31 | TEMPLOG : Table    One | 074.300
2017-03-07 15:59:31 | TEMPLOG : WellhouseOne | 061.700
2017-03-07 15:59:31 | TEMPLOG : WellhouseOne | 061.700
2017-03-07 16:00:31 | TEMPLOG : WellhouseOne | 060.800
2017-03-07 16:00:31 | TEMPLOG : WellhouseOne | 060.800
2017-03-07 16:00:31 | TEMPLOG : To   GeoLoop | 061.700
2017-03-07 16:00:31 | TEMPLOG : Table    One | 073.400
2017-03-07 16:01:32 | TEMPLOG : WellhouseOne | 059.000
2017-03-07 16:01:32 | TEMPLOG : WellhouseOne | 059.000
2017-03-07 16:01:33 | TEMPLOG : Table    One | 074.300
2017-03-07 16:02:33 | TEMPLOG : WellhouseOne | 058.100
2017-03-07 16:02:33 | TEMPLOG : WellhouseOne | 058.100
2017-03-07 16:02:33 | TEMPLOG : Table    One | 073.400
2017-03-07 16:03:34 | TEMPLOG : WellhouseOne | 057.200
2017-03-07 16:03:34 | TEMPLOG : WellhouseOne | 057.200
2017-03-07 16:06:36 | TEMPLOG : Table    One | 074.300
2017-03-07 16:09:39 | TEMPLOG : Table    One | 073.400
2017-03-07 16:10:39 | TEMPLOG : Table    One | 074.300
2017-03-07 16:11:39 | TEMPLOG : WellhouseOne | 056.300
2017-03-07 16:11:39 | TEMPLOG : WellhouseOne | 056.300
2017-03-07 16:11:40 | TEMPLOG : Table    One | 073.400
2017-03-07 16:13:41 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 16:13:42 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 16:13:42 | TEMPLOG : To   GeoLoop | 060.800
2017-03-07 16:13:42 | TEMPLOG : Table    One | 072.500
2017-03-07 16:14:43 | TEMPLOG : Table    One | 071.600
2017-03-07 16:15:44 | TEMPLOG : Table    One | 070.700
2017-03-07 16:17:46 | TEMPLOG : To   GeoLoop | 059.900
2017-03-07 16:17:47 | TEMPLOG : Table    One | 068.900
2017-03-07 16:18:47 | TEMPLOG : Table    One | 067.100
2017-03-07 16:19:48 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 16:19:48 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 16:19:48 | TEMPLOG : To   GeoLoop | 059.000
2017-03-07 16:19:48 | TEMPLOG : Table    One | 064.400
2017-03-07 16:20:49 | TEMPLOG : To   GeoLoop | 058.100
2017-03-07 16:20:49 | TEMPLOG : Table    One | 061.700
2017-03-07 16:21:49 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 16:21:49 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 16:21:50 | TEMPLOG : To   GeoLoop | 057.200
2017-03-07 16:21:50 | TEMPLOG : Table    One | 060.800
2017-03-07 16:22:51 | TEMPLOG : Table    One | 059.000
2017-03-07 16:23:52 | TEMPLOG : To   GeoLoop | 056.300
2017-03-07 16:23:53 | TEMPLOG : Table    One | 058.100
2017-03-07 16:24:53 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 16:24:53 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 16:25:54 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 16:25:54 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 16:26:55 | TEMPLOG : WellhouseOne | 068.000
2017-03-07 16:26:55 | TEMPLOG : WellhouseOne | 068.000
2017-03-07 16:26:56 | TEMPLOG : Table    One | 057.200
2017-03-07 16:27:56 | TEMPLOG : WellhouseOne | 121.100
2017-03-07 16:27:56 | TEMPLOG : WellhouseOne | 121.100
2017-03-07 16:28:58 | TEMPLOG : WellhouseOne | 109.400
2017-03-07 16:28:58 | TEMPLOG : WellhouseOne | 109.400
2017-03-07 16:29:59 | TEMPLOG : WellhouseOne | 084.200
2017-03-07 16:29:59 | TEMPLOG : WellhouseOne | 084.200
2017-03-07 16:31:00 | TEMPLOG : WellhouseOne | 074.300
2017-03-07 16:31:00 | TEMPLOG : WellhouseOne | 074.300
2017-03-07 16:32:01 | TEMPLOG : WellhouseOne | 068.000
2017-03-07 16:32:01 | TEMPLOG : WellhouseOne | 068.000
2017-03-07 16:33:02 | TEMPLOG : WellhouseOne | 064.400
2017-03-07 16:33:02 | TEMPLOG : WellhouseOne | 064.400
2017-03-07 16:33:03 | TEMPLOG : Table    One | 058.100
2017-03-07 16:34:03 | TEMPLOG : WellhouseOne | 061.700
2017-03-07 16:34:03 | TEMPLOG : WellhouseOne | 061.700
2017-03-07 16:35:04 | TEMPLOG : WellhouseOne | 060.800
2017-03-07 16:35:04 | TEMPLOG : WellhouseOne | 060.800
2017-03-07 16:35:05 | TEMPLOG : Table    One | 059.000
2017-03-07 16:36:05 | TEMPLOG : WellhouseOne | 059.000
2017-03-07 16:36:05 | TEMPLOG : WellhouseOne | 059.000
2017-03-07 16:36:05 | TEMPLOG : To   GeoLoop | 057.200
2017-03-07 16:37:06 | TEMPLOG : Table    One | 059.900
2017-03-07 16:38:06 | TEMPLOG : WellhouseOne | 058.100
2017-03-07 16:38:06 | TEMPLOG : WellhouseOne | 058.100
2017-03-07 16:38:07 | TEMPLOG : Table    One | 060.800
2017-03-07 16:39:07 | TEMPLOG : WellhouseOne | 057.200
2017-03-07 16:39:07 | TEMPLOG : WellhouseOne | 057.200
2017-03-07 16:39:08 | TEMPLOG : Table    One | 061.700
2017-03-07 16:40:08 | TEMPLOG : WellhouseOne | 056.300
2017-03-07 16:40:08 | TEMPLOG : WellhouseOne | 056.300
2017-03-07 16:41:09 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 16:41:09 | TEMPLOG : WellhouseOne | 055.400
2017-03-07 16:42:10 | TEMPLOG : To   GeoLoop | 058.100
2017-03-07 16:42:10 | TEMPLOG : Table    One | 062.600
2017-03-07 16:51:18 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 16:51:18 | TEMPLOG : WellhouseOne | 054.500
2017-03-07 16:51:18 | TEMPLOG : To   GeoLoop | 057.200
2017-03-07 16:52:19 | TEMPLOG : To   GeoLoop | 058.100
2017-03-07 16:53:21 | TEMPLOG : To   GeoLoop | 057.200
2017-03-07 16:53:21 | TEMPLOG : Table    One | 061.700
2017-03-07 16:56:25 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 16:56:25 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 16:56:25 | TEMPLOG : Table    One | 060.800
2017-03-07 17:00:28 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 17:00:28 | TEMPLOG : WellhouseOne | 053.600
2017-03-07 17:00:29 | TEMPLOG : To   GeoLoop | 057.200
2017-03-07 17:00:29 | TEMPLOG : Table    One | 059.900
2017-03-07 17:01:29 | TEMPLOG : WellhouseOne | 080.600
2017-03-07 17:01:29 | TEMPLOG : WellhouseOne | 080.600
2017-03-07 17:02:30 | TEMPLOG : WellhouseOne | 121.100
2017-03-07 17:02:30 | TEMPLOG : WellhouseOne | 121.100
2017-03-07 17:03:30 | TEMPLOG : WellhouseOne | 102.200
