2017-07-03 13:16:04 | -=< Temperature Logger Restart >=-
2017-07-03 14:19:02 | TEMPLOG : Table    One | 081.500
2017-07-03 14:21:03 | TEMPLOG : WellhouseOne | 079.700
2017-07-03 14:21:04 | TEMPLOG : To   GeoLoop | 077.900
2017-07-03 14:22:05 | TEMPLOG : Table    One | 080.600
2017-07-03 14:25:08 | TEMPLOG : Table    One | 079.700
2017-07-03 14:26:08 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 14:28:10 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 14:30:11 | TEMPLOG : WellhouseOne | 077.000
2017-07-03 14:31:12 | TEMPLOG : To   GeoLoop | 079.700
2017-07-03 14:31:12 | TEMPLOG : Table    One | 080.600
2017-07-03 14:32:13 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 14:32:13 | TEMPLOG : To   GeoLoop | 080.600
2017-07-03 14:32:13 | TEMPLOG : Table    One | 081.500
2017-07-03 14:34:16 | TEMPLOG : To   GeoLoop | 079.700
2017-07-03 14:34:16 | TEMPLOG : Table    One | 082.400
2017-07-03 14:39:21 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 14:39:21 | TEMPLOG : To   GeoLoop | 078.800
2017-07-03 14:40:22 | TEMPLOG : Table    One | 081.500
2017-07-03 14:42:24 | TEMPLOG : To   GeoLoop | 077.900
2017-07-03 14:42:24 | TEMPLOG : Table    One | 080.600
2017-07-03 14:44:26 | TEMPLOG : Table    One | 079.700
2017-07-03 14:45:27 | TEMPLOG : To   GeoLoop | 077.000
2017-07-03 14:48:30 | TEMPLOG : Table    One | 078.800
2017-07-03 14:51:32 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 14:54:37 | TEMPLOG : Table    One | 077.900
2017-07-03 14:56:38 | TEMPLOG : WellhouseOne | 077.000
2017-07-03 14:58:40 | TEMPLOG : To   GeoLoop | 076.100
2017-07-03 15:00:41 | TEMPLOG : WellhouseOne | 077.000
2017-07-03 15:00:42 | TEMPLOG : To   GeoLoop | 076.100
2017-07-03 15:00:42 | TEMPLOG : Table    One | 077.900
2017-07-03 15:01:43 | TEMPLOG : Table    One | 077.000
2017-07-03 15:04:46 | TEMPLOG : Table    One | 077.900
2017-07-03 15:09:51 | TEMPLOG : Table    One | 077.000
2017-07-03 15:10:52 | TEMPLOG : To   GeoLoop | 077.000
2017-07-03 15:15:57 | TEMPLOG : Table    One | 077.900
2017-07-03 15:16:58 | TEMPLOG : To   GeoLoop | 077.900
2017-07-03 15:17:59 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 15:19:00 | TEMPLOG : Table    One | 078.800
2017-07-03 15:20:00 | TEMPLOG : To   GeoLoop | 078.800
2017-07-03 15:23:03 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 15:23:04 | TEMPLOG : To   GeoLoop | 080.600
2017-07-03 15:23:04 | TEMPLOG : Table    One | 079.700
2017-07-03 15:24:05 | TEMPLOG : WellhouseOne | 079.700
2017-07-03 15:24:05 | TEMPLOG : To   GeoLoop | 082.400
2017-07-03 15:24:05 | TEMPLOG : Table    One | 080.600
2017-07-03 15:26:07 | TEMPLOG : To   GeoLoop | 081.500
2017-07-03 15:27:09 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 15:27:09 | TEMPLOG : To   GeoLoop | 079.700
2017-07-03 15:27:09 | TEMPLOG : Table    One | 079.700
2017-07-03 15:29:11 | TEMPLOG : To   GeoLoop | 078.800
2017-07-03 15:30:12 | TEMPLOG : To   GeoLoop | 079.700
2017-07-03 15:34:22 | TEMPLOG : To   GeoLoop | 078.800
2017-07-03 15:35:22 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 15:35:23 | TEMPLOG : Table    One | 078.800
2017-07-03 15:36:23 | TEMPLOG : To   GeoLoop | 077.900
2017-07-03 15:38:25 | TEMPLOG : WellhouseOne | 077.000
2017-07-03 15:38:25 | TEMPLOG : To   GeoLoop | 077.000
2017-07-03 15:41:28 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 15:41:28 | TEMPLOG : Table    One | 077.900
2017-07-03 15:46:33 | TEMPLOG : To   GeoLoop | 076.100
2017-07-03 15:48:36 | TEMPLOG : To   GeoLoop | 077.000
2017-07-03 15:49:37 | TEMPLOG : Table    One | 077.000
2017-07-03 15:50:38 | TEMPLOG : Table    One | 077.900
2017-07-03 15:54:42 | TEMPLOG : WellhouseOne | 077.000
2017-07-03 15:54:42 | TEMPLOG : To   GeoLoop | 077.900
2017-07-03 15:54:42 | TEMPLOG : Table    One | 078.800
2017-07-03 15:55:43 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 15:55:43 | TEMPLOG : To   GeoLoop | 078.800
2017-07-03 15:56:44 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 15:56:44 | TEMPLOG : To   GeoLoop | 079.700
2017-07-03 15:56:45 | TEMPLOG : Table    One | 079.700
2017-07-03 15:58:47 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 15:59:48 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 16:00:48 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 16:00:49 | TEMPLOG : To   GeoLoop | 078.800
2017-07-03 16:00:50 | TEMPLOG : Table    One | 079.700
2017-07-03 16:03:52 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 16:04:54 | TEMPLOG : Table    One | 080.600
2017-07-03 16:06:55 | TEMPLOG : To   GeoLoop | 079.700
2017-07-03 16:07:56 | TEMPLOG : Table    One | 081.500
2017-07-03 16:08:56 | TEMPLOG : WellhouseOne | 077.000
2017-07-03 16:08:56 | TEMPLOG : To   GeoLoop | 080.600
2017-07-03 16:10:58 | TEMPLOG : To   GeoLoop | 081.500
2017-07-03 16:10:58 | TEMPLOG : Table    One | 082.400
2017-07-03 16:13:00 | TEMPLOG : To   GeoLoop | 082.400
2017-07-03 16:13:00 | TEMPLOG : Table    One | 083.300
2017-07-03 16:18:05 | TEMPLOG : Table    One | 084.200
2017-07-03 16:19:06 | TEMPLOG : Table    One | 083.300
2017-07-03 16:20:07 | TEMPLOG : Table    One | 084.200
2017-07-03 16:21:09 | TEMPLOG : Table    One | 083.300
2017-07-03 16:23:10 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 16:25:12 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 16:27:13 | TEMPLOG : WellhouseOne | 080.600
2017-07-03 16:27:14 | TEMPLOG : To   GeoLoop | 081.500
2017-07-03 16:27:14 | TEMPLOG : Table    One | 082.400
2017-07-03 16:28:14 | TEMPLOG : To   GeoLoop | 080.600
2017-07-03 16:28:15 | TEMPLOG : Table    One | 081.500
2017-07-03 16:29:15 | TEMPLOG : WellhouseOne | 081.500
2017-07-03 16:29:15 | TEMPLOG : Table    One | 082.400
2017-07-03 16:32:17 | TEMPLOG : Table    One | 081.500
2017-07-03 16:33:18 | TEMPLOG : WellhouseOne | 079.700
2017-07-03 16:33:18 | TEMPLOG : To   GeoLoop | 079.700
2017-07-03 16:34:19 | TEMPLOG : WellhouseOne | 080.600
2017-07-03 16:35:20 | TEMPLOG : WellhouseOne | 079.700
2017-07-03 16:35:20 | TEMPLOG : To   GeoLoop | 078.800
2017-07-03 16:36:21 | TEMPLOG : Table    One | 080.600
2017-07-03 16:39:24 | TEMPLOG : To   GeoLoop | 077.900
2017-07-03 16:39:25 | TEMPLOG : Table    One | 079.700
2017-07-03 16:42:28 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 16:42:28 | TEMPLOG : Table    One | 078.800
2017-07-03 16:44:29 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 16:49:32 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 16:50:35 | TEMPLOG : WellhouseOne | 079.700
2017-07-03 16:51:35 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 16:55:41 | TEMPLOG : To   GeoLoop | 077.000
2017-07-03 16:55:41 | TEMPLOG : Table    One | 077.900
2017-07-03 16:56:41 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 16:59:45 | TEMPLOG : Table    One | 077.000
2017-07-03 17:00:45 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 17:00:45 | TEMPLOG : To   GeoLoop | 077.000
2017-07-03 17:00:46 | TEMPLOG : Table    One | 077.000
2017-07-03 17:03:48 | TEMPLOG : WellhouseOne | 077.000
2017-07-03 17:06:51 | TEMPLOG : To   GeoLoop | 076.100
2017-07-03 17:09:52 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 17:10:54 | TEMPLOG : WellhouseOne | 077.000
2017-07-03 17:11:54 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 17:13:57 | TEMPLOG : To   GeoLoop | 077.000
2017-07-03 17:18:00 | TEMPLOG : Table    One | 077.900
2017-07-03 17:19:00 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 17:20:02 | TEMPLOG : To   GeoLoop | 077.900
2017-07-03 17:21:02 | TEMPLOG : WellhouseOne | 079.700
2017-07-03 17:21:03 | TEMPLOG : Table    One | 075.200
2017-07-03 17:22:03 | TEMPLOG : WellhouseOne | 078.800
2017-07-03 17:22:04 | TEMPLOG : Table    One | 074.300
2017-07-03 17:23:05 | TEMPLOG : Table    One | 073.400
2017-07-03 17:24:05 | TEMPLOG : WellhouseOne | 077.900
2017-07-03 17:24:06 | TEMPLOG : To   GeoLoop | 077.000
2017-07-03 17:24:06 | TEMPLOG : Table    One | 069.800
2017-07-03 17:25:08 | TEMPLOG : To   GeoLoop | 077.900
2017-07-03 17:26:09 | TEMPLOG : Table    One | 068.900
2017-07-03 17:27:09 | TEMPLOG : WellhouseOne | 077.000
2017-07-03 17:27:11 | TEMPLOG : Table    One | 070.700
2017-07-03 17:28:12 | TEMPLOG : Table    One | 071.600
2017-07-03 17:29:12 | TEMPLOG : WellhouseOne | 076.100
2017-07-03 17:29:13 | TEMPLOG : Table    One | 072.500
2017-07-03 17:30:14 | TEMPLOG : To   GeoLoop | 078.800
2017-07-03 17:30:14 | TEMPLOG : Table    One | 073.400
2017-07-03 17:32:16 | TEMPLOG : Table    One | 074.300
2017-07-03 17:33:17 | TEMPLOG : To   GeoLoop | 077.900
