2017-01-27 03:48:39 | -=< Temperature Logger Restart >=-
2017-01-27 04:09:05 | TEMPLOG : WellhouseOne | 042.800
2017-01-27 04:11:07 | TEMPLOG : WellhouseOne | 043.700
2017-01-27 04:12:08 | TEMPLOG : WellhouseOne | 101.300
2017-01-27 04:13:09 | TEMPLOG : WellhouseOne | 113.900
2017-01-27 04:14:10 | TEMPLOG : WellhouseOne | 121.100
2017-01-27 04:15:12 | TEMPLOG : WellhouseOne | 124.700
2017-01-27 04:16:13 | TEMPLOG : WellhouseOne | 128.300
2017-01-27 04:17:14 | TEMPLOG : WellhouseOne | 133.700
2017-01-27 04:18:16 | TEMPLOG : WellhouseOne | 136.400
2017-01-27 04:19:18 | TEMPLOG : WellhouseOne | 111.200
2017-01-27 04:20:19 | TEMPLOG : WellhouseOne | 087.800
2017-01-27 04:21:20 | TEMPLOG : WellhouseOne | 077.900
2017-01-27 04:22:21 | TEMPLOG : WellhouseOne | 069.800
2017-01-27 04:23:23 | TEMPLOG : WellhouseOne | 064.400
2017-01-27 04:24:25 | TEMPLOG : WellhouseOne | 059.900
2017-01-27 04:25:27 | TEMPLOG : WellhouseOne | 055.400
2017-01-27 04:26:27 | TEMPLOG : WellhouseOne | 052.700
2017-01-27 04:27:30 | TEMPLOG : WellhouseOne | 050.900
2017-01-27 04:28:31 | TEMPLOG : WellhouseOne | 049.100
2017-01-27 04:29:31 | TEMPLOG : WellhouseOne | 048.200
2017-01-27 04:30:33 | TEMPLOG : WellhouseOne | 046.400
2017-01-27 04:31:34 | TEMPLOG : WellhouseOne | 045.500
2017-01-27 04:32:36 | TEMPLOG : WellhouseOne | 044.600
2017-01-27 04:33:37 | TEMPLOG : WellhouseOne | 043.700
2017-01-27 04:35:38 | TEMPLOG : WellhouseOne | 042.800
2017-01-27 04:36:40 | TEMPLOG : WellhouseOne | 041.900
2017-01-27 04:36:41 | TEMPLOG : Table    One | 021.200
2017-01-27 04:37:43 | TEMPLOG : Table    One | 022.100
2017-01-27 04:38:43 | TEMPLOG : WellhouseOne | 041.000
2017-01-27 04:39:44 | TEMPLOG : WellhouseOne | 074.300
2017-01-27 04:39:45 | TEMPLOG : Table    One | 021.200
2017-01-27 04:40:45 | TEMPLOG : WellhouseOne | 105.800
2017-01-27 04:41:47 | TEMPLOG : WellhouseOne | 114.800
2017-01-27 04:42:48 | TEMPLOG : WellhouseOne | 120.200
2017-01-27 04:43:49 | TEMPLOG : WellhouseOne | 125.600
2017-01-27 04:44:50 | TEMPLOG : WellhouseOne | 129.200
2017-01-27 04:45:51 | TEMPLOG : WellhouseOne | 130.100
2017-01-27 04:46:53 | TEMPLOG : WellhouseOne | 131.000
2017-01-27 04:47:54 | TEMPLOG : WellhouseOne | 131.900
2017-01-27 04:48:55 | TEMPLOG : WellhouseOne | 132.800
2017-01-27 04:49:56 | TEMPLOG : WellhouseOne | 133.700
2017-01-27 04:50:58 | TEMPLOG : WellhouseOne | 134.600
2017-01-27 04:52:00 | TEMPLOG : Bio   Filter | 021.200
2017-01-27 04:53:01 | TEMPLOG : WellhouseOne | 118.400
2017-01-27 04:54:02 | TEMPLOG : WellhouseOne | 089.600
2017-01-27 04:55:03 | TEMPLOG : WellhouseOne | 078.800
2017-01-27 04:56:05 | TEMPLOG : WellhouseOne | 068.900
2017-01-27 04:57:06 | TEMPLOG : WellhouseOne | 066.200
2017-01-27 04:58:07 | TEMPLOG : WellhouseOne | 062.600
2017-01-27 04:59:08 | TEMPLOG : WellhouseOne | 059.900
2017-01-27 05:00:09 | TEMPLOG : WellhouseOne | 056.300
2017-01-27 05:00:09 | TEMPLOG : Bio   Filter | 021.200
2017-01-27 05:00:09 | TEMPLOG : To   GeoLoop | 035.600
2017-01-27 05:00:10 | TEMPLOG : Table    One | 021.200
2017-01-27 05:01:10 | TEMPLOG : WellhouseOne | 054.500
2017-01-27 05:02:11 | TEMPLOG : WellhouseOne | 052.700
2017-01-27 05:03:12 | TEMPLOG : WellhouseOne | 050.000
2017-01-27 05:04:13 | TEMPLOG : WellhouseOne | 049.100
2017-01-27 05:05:14 | TEMPLOG : WellhouseOne | 048.200
2017-01-27 05:06:16 | TEMPLOG : WellhouseOne | 047.300
2017-01-27 05:07:18 | TEMPLOG : WellhouseOne | 046.400
2017-01-27 05:08:19 | TEMPLOG : WellhouseOne | 045.500
2017-01-27 05:09:19 | TEMPLOG : WellhouseOne | 044.600
2017-01-27 05:09:20 | TEMPLOG : To   GeoLoop | 034.700
2017-01-27 05:10:21 | TEMPLOG : WellhouseOne | 043.700
2017-01-27 05:10:22 | TEMPLOG : To   GeoLoop | 035.600
2017-01-27 05:11:23 | TEMPLOG : WellhouseOne | 042.800
2017-01-27 05:11:23 | TEMPLOG : Bio   Filter | 022.100
2017-01-27 05:12:25 | TEMPLOG : Bio   Filter | 021.200
2017-01-27 05:13:26 | TEMPLOG : WellhouseOne | 054.500
2017-01-27 05:14:27 | TEMPLOG : WellhouseOne | 103.100
2017-01-27 05:15:29 | TEMPLOG : WellhouseOne | 115.700
2017-01-27 05:15:30 | TEMPLOG : To   GeoLoop | 034.700
2017-01-27 05:16:30 | TEMPLOG : WellhouseOne | 122.000
2017-01-27 05:16:30 | TEMPLOG : To   GeoLoop | 035.600
2017-01-27 05:17:31 | TEMPLOG : WellhouseOne | 127.400
2017-01-27 05:17:32 | TEMPLOG : To   GeoLoop | 034.700
2017-01-27 05:18:32 | TEMPLOG : WellhouseOne | 130.100
2017-01-27 05:18:33 | TEMPLOG : To   GeoLoop | 035.600
2017-01-27 05:19:34 | TEMPLOG : WellhouseOne | 132.800
2017-01-27 05:19:35 | TEMPLOG : To   GeoLoop | 034.700
2017-01-27 05:20:35 | TEMPLOG : WellhouseOne | 109.400
2017-01-27 05:20:36 | TEMPLOG : To   GeoLoop | 035.600
2017-01-27 05:21:37 | TEMPLOG : WellhouseOne | 084.200
2017-01-27 05:21:37 | TEMPLOG : To   GeoLoop | 034.700
2017-01-27 05:22:37 | TEMPLOG : WellhouseOne | 076.100
2017-01-27 05:22:38 | TEMPLOG : To   GeoLoop | 035.600
2017-01-27 05:23:38 | TEMPLOG : WellhouseOne | 068.900
2017-01-27 05:23:39 | TEMPLOG : To   GeoLoop | 034.700
2017-01-27 05:24:40 | TEMPLOG : WellhouseOne | 063.500
2017-01-27 05:24:40 | TEMPLOG : To   GeoLoop | 035.600
2017-01-27 05:25:40 | TEMPLOG : WellhouseOne | 059.000
2017-01-27 05:25:41 | TEMPLOG : To   GeoLoop | 034.700
2017-01-27 05:26:41 | TEMPLOG : WellhouseOne | 055.400
2017-01-27 05:27:43 | TEMPLOG : WellhouseOne | 052.700
2017-01-27 05:28:44 | TEMPLOG : WellhouseOne | 050.900
2017-01-27 05:29:44 | TEMPLOG : WellhouseOne | 049.100
2017-01-27 05:30:47 | TEMPLOG : WellhouseOne | 048.200
2017-01-27 05:31:48 | TEMPLOG : WellhouseOne | 046.400
2017-01-27 05:32:50 | TEMPLOG : WellhouseOne | 045.500
2017-01-27 05:34:53 | TEMPLOG : WellhouseOne | 044.600
2017-01-27 05:34:54 | TEMPLOG : To   GeoLoop | 035.600
2017-01-27 05:35:55 | TEMPLOG : WellhouseOne | 043.700
2017-01-27 05:35:56 | TEMPLOG : To   GeoLoop | 034.700
2017-01-27 05:36:56 | TEMPLOG : WellhouseOne | 042.800
2017-01-27 05:37:57 | TEMPLOG : WellhouseOne | 041.000
2017-01-27 05:38:59 | TEMPLOG : WellhouseOne | 041.900
2017-01-27 05:40:02 | TEMPLOG : WellhouseOne | 061.700
2017-01-27 05:41:03 | TEMPLOG : WellhouseOne | 104.000
2017-01-27 05:42:05 | TEMPLOG : WellhouseOne | 117.500
2017-01-27 05:43:07 | TEMPLOG : WellhouseOne | 122.000
2017-01-27 05:44:08 | TEMPLOG : WellhouseOne | 126.500
2017-01-27 05:45:09 | TEMPLOG : WellhouseOne | 128.300
2017-01-27 05:46:10 | TEMPLOG : WellhouseOne | 129.200
2017-01-27 05:47:11 | TEMPLOG : WellhouseOne | 131.000
2017-01-27 05:48:12 | TEMPLOG : WellhouseOne | 132.800
2017-01-27 05:49:13 | TEMPLOG : WellhouseOne | 133.700
2017-01-27 05:50:14 | TEMPLOG : WellhouseOne | 134.600
2017-01-27 05:52:17 | TEMPLOG : WellhouseOne | 110.300
2017-01-27 05:53:18 | TEMPLOG : WellhouseOne | 088.700
2017-01-27 05:54:20 | TEMPLOG : WellhouseOne | 077.900
2017-01-27 05:55:20 | TEMPLOG : WellhouseOne | 070.700
2017-01-27 05:56:22 | TEMPLOG : WellhouseOne | 064.400
2017-01-27 05:57:23 | TEMPLOG : WellhouseOne | 060.800
2017-01-27 05:58:23 | TEMPLOG : WellhouseOne | 057.200
2017-01-27 05:59:25 | TEMPLOG : WellhouseOne | 053.600
2017-01-27 06:00:26 | TEMPLOG : WellhouseOne | 051.800
2017-01-27 06:00:26 | TEMPLOG : Bio   Filter | 021.200
2017-01-27 06:00:27 | TEMPLOG : To   GeoLoop | 034.700
2017-01-27 06:00:27 | TEMPLOG : Table    One | 021.200
2017-01-27 06:01:27 | TEMPLOG : WellhouseOne | 050.000
2017-01-27 06:03:30 | TEMPLOG : WellhouseOne | 049.100
2017-01-27 06:04:31 | TEMPLOG : WellhouseOne | 047.300
2017-01-27 06:05:32 | TEMPLOG : WellhouseOne | 046.400
2017-01-27 06:06:33 | TEMPLOG : WellhouseOne | 045.500
2017-01-27 06:08:36 | TEMPLOG : WellhouseOne | 044.600
2017-01-27 06:09:38 | TEMPLOG : WellhouseOne | 043.700
2017-01-27 06:10:39 | TEMPLOG : WellhouseOne | 042.800
2017-01-27 06:11:40 | TEMPLOG : WellhouseOne | 041.900
2017-01-27 06:12:41 | TEMPLOG : WellhouseOne | 083.300
2017-01-27 06:13:42 | TEMPLOG : WellhouseOne | 108.500
2017-01-27 06:14:44 | TEMPLOG : WellhouseOne | 118.400
2017-01-27 06:15:45 | TEMPLOG : WellhouseOne | 122.900
2017-01-27 06:16:46 | TEMPLOG : WellhouseOne | 126.500
2017-01-27 06:17:48 | TEMPLOG : WellhouseOne | 128.300
2017-01-27 06:18:49 | TEMPLOG : WellhouseOne | 131.000
2017-01-27 06:20:52 | TEMPLOG : WellhouseOne | 134.600
2017-01-27 06:21:54 | TEMPLOG : WellhouseOne | 132.800
2017-01-27 06:22:55 | TEMPLOG : WellhouseOne | 088.700
2017-01-27 06:23:56 | TEMPLOG : WellhouseOne | 076.100
2017-01-27 06:24:58 | TEMPLOG : WellhouseOne | 071.600
2017-01-27 06:25:59 | TEMPLOG : WellhouseOne | 067.100
2017-01-27 06:27:01 | TEMPLOG : WellhouseOne | 061.700
2017-01-27 06:28:02 | TEMPLOG : WellhouseOne | 058.100
2017-01-27 06:29:03 | TEMPLOG : WellhouseOne | 055.400
2017-01-27 06:30:04 | TEMPLOG : WellhouseOne | 053.600
2017-01-27 06:31:05 | TEMPLOG : WellhouseOne | 050.900
2017-01-27 06:32:07 | TEMPLOG : WellhouseOne | 050.000
2017-01-27 06:33:08 | TEMPLOG : WellhouseOne | 047.300
2017-01-27 06:35:10 | TEMPLOG : WellhouseOne | 046.400
2017-01-27 06:36:11 | TEMPLOG : WellhouseOne | 045.500
2017-01-27 06:37:12 | TEMPLOG : WellhouseOne | 044.600
2017-01-27 06:38:14 | TEMPLOG : WellhouseOne | 043.700
2017-01-27 06:39:15 | TEMPLOG : WellhouseOne | 042.800
2017-01-27 06:40:16 | TEMPLOG : WellhouseOne | 041.900
2017-01-27 06:41:17 | TEMPLOG : WellhouseOne | 041.000
2017-01-27 06:42:18 | TEMPLOG : WellhouseOne | 060.800
2017-01-27 06:43:20 | TEMPLOG : WellhouseOne | 102.200
2017-01-27 06:44:21 | TEMPLOG : WellhouseOne | 115.700
2017-01-27 06:45:22 | TEMPLOG : WellhouseOne | 122.000
2017-01-27 06:46:23 | TEMPLOG : WellhouseOne | 127.400
2017-01-27 06:47:24 | TEMPLOG : WellhouseOne | 131.000
2017-01-27 06:48:25 | TEMPLOG : WellhouseOne | 131.900
2017-01-27 06:49:26 | TEMPLOG : WellhouseOne | 132.800
2017-01-27 06:50:27 | TEMPLOG : WellhouseOne | 108.500
2017-01-27 06:51:28 | TEMPLOG : WellhouseOne | 086.000
2017-01-27 06:52:29 | TEMPLOG : WellhouseOne | 075.200
2017-01-27 06:53:30 | TEMPLOG : WellhouseOne | 068.900
2017-01-27 06:54:33 | TEMPLOG : WellhouseOne | 063.500
2017-01-27 06:55:34 | TEMPLOG : WellhouseOne | 059.900
2017-01-27 06:56:35 | TEMPLOG : WellhouseOne | 056.300
2017-01-27 06:57:37 | TEMPLOG : WellhouseOne | 053.600
2017-01-27 06:58:40 | TEMPLOG : WellhouseOne | 051.800
2017-01-27 06:59:41 | TEMPLOG : WellhouseOne | 050.000
2017-01-27 07:00:42 | TEMPLOG : WellhouseOne | 048.200
2017-01-27 07:00:42 | TEMPLOG : Bio   Filter | 021.200
2017-01-27 07:00:43 | TEMPLOG : To   GeoLoop | 034.700
2017-01-27 07:00:43 | TEMPLOG : Table    One | 021.200
2017-01-27 07:01:44 | TEMPLOG : WellhouseOne | 047.300
2017-01-27 07:02:45 | TEMPLOG : WellhouseOne | 045.500
2017-01-27 07:04:48 | TEMPLOG : WellhouseOne | 044.600
2017-01-27 07:06:51 | TEMPLOG : WellhouseOne | 043.700
2017-01-27 07:07:53 | TEMPLOG : WellhouseOne | 042.800
2017-01-27 07:08:54 | TEMPLOG : WellhouseOne | 041.900
2017-01-27 07:09:54 | TEMPLOG : WellhouseOne | 064.400
2017-01-27 07:10:55 | TEMPLOG : WellhouseOne | 102.200
2017-01-27 07:11:56 | TEMPLOG : WellhouseOne | 113.000
2017-01-27 07:12:58 | TEMPLOG : WellhouseOne | 118.400
2017-01-27 07:13:59 | TEMPLOG : WellhouseOne | 122.000
2017-01-27 07:15:01 | TEMPLOG : WellhouseOne | 126.500
2017-01-27 07:16:02 | TEMPLOG : WellhouseOne | 127.400
2017-01-27 07:17:03 | TEMPLOG : WellhouseOne | 129.200
2017-01-27 07:18:04 | TEMPLOG : WellhouseOne | 131.000
2017-01-27 07:19:06 | TEMPLOG : WellhouseOne | 126.500
2017-01-27 07:20:08 | TEMPLOG : WellhouseOne | 129.200
2017-01-27 07:21:09 | TEMPLOG : WellhouseOne | 131.900
2017-01-27 07:22:10 | TEMPLOG : WellhouseOne | 111.200
2017-01-27 07:22:11 | TEMPLOG : Table    One | 022.100
2017-01-27 07:23:11 | TEMPLOG : WellhouseOne | 087.800
2017-01-27 07:23:11 | TEMPLOG : Bio   Filter | 022.100
2017-01-27 07:24:12 | TEMPLOG : WellhouseOne | 077.000
2017-01-27 07:25:13 | TEMPLOG : WellhouseOne | 070.700
2017-01-27 07:26:14 | TEMPLOG : WellhouseOne | 066.200
2017-01-27 07:26:15 | TEMPLOG : Table    One | 023.000
2017-01-27 07:27:16 | TEMPLOG : WellhouseOne | 061.700
2017-01-27 07:27:16 | TEMPLOG : Bio   Filter | 023.000
2017-01-27 07:28:17 | TEMPLOG : WellhouseOne | 058.100
2017-01-27 07:29:18 | TEMPLOG : WellhouseOne | 055.400
2017-01-27 07:30:20 | TEMPLOG : WellhouseOne | 052.700
2017-01-27 07:31:21 | TEMPLOG : WellhouseOne | 050.900
2017-01-27 07:31:21 | TEMPLOG : Bio   Filter | 023.900
2017-01-27 07:32:22 | TEMPLOG : WellhouseOne | 050.000
2017-01-27 07:33:23 | TEMPLOG : WellhouseOne | 048.200
2017-01-27 07:33:23 | TEMPLOG : Table    One | 023.900
2017-01-27 07:34:23 | TEMPLOG : WellhouseOne | 047.300
2017-01-27 07:35:25 | TEMPLOG : WellhouseOne | 046.400
2017-01-27 07:36:26 | TEMPLOG : WellhouseOne | 045.500
2017-01-27 07:37:27 | TEMPLOG : WellhouseOne | 044.600
2017-01-27 07:37:29 | TEMPLOG : Table    One | 024.800
2017-01-27 07:39:30 | TEMPLOG : WellhouseOne | 043.700
2017-01-27 07:39:30 | TEMPLOG : Bio   Filter | 024.800
2017-01-27 07:40:31 | TEMPLOG : WellhouseOne | 042.800
2017-01-27 07:40:32 | TEMPLOG : To   GeoLoop | 035.600
2017-01-27 07:40:33 | TEMPLOG : Table    One | 025.700
2017-01-27 07:41:33 | TEMPLOG : WellhouseOne | 041.900
2017-01-27 07:41:33 | TEMPLOG : Bio   Filter | 025.700
2017-01-27 07:42:34 | TEMPLOG : WellhouseOne | 093.200
2017-01-27 07:42:35 | TEMPLOG : Table    One | 026.600
2017-01-27 07:43:35 | TEMPLOG : WellhouseOne | 110.300
2017-01-27 07:44:35 | TEMPLOG : WellhouseOne | 114.800
2017-01-27 07:44:36 | TEMPLOG : Bio   Filter | 026.600
2017-01-27 07:45:36 | TEMPLOG : WellhouseOne | 121.100
2017-01-27 07:45:37 | TEMPLOG : Table    One | 027.500
2017-01-27 07:46:38 | TEMPLOG : WellhouseOne | 124.700
2017-01-27 07:47:38 | TEMPLOG : WellhouseOne | 128.300
2017-01-27 07:47:39 | TEMPLOG : Bio   Filter | 027.500
2017-01-27 07:47:39 | TEMPLOG : Table    One | 028.400
2017-01-27 07:48:39 | TEMPLOG : WellhouseOne | 130.100
2017-01-27 07:49:41 | TEMPLOG : WellhouseOne | 134.600
2017-01-27 07:49:41 | TEMPLOG : Table    One | 029.300
2017-01-27 07:50:42 | TEMPLOG : WellhouseOne | 102.200
2017-01-27 07:50:42 | TEMPLOG : Bio   Filter | 028.400
2017-01-27 07:51:43 | TEMPLOG : WellhouseOne | 086.000
2017-01-27 07:52:45 | TEMPLOG : WellhouseOne | 077.000
2017-01-27 07:52:46 | TEMPLOG : To   GeoLoop | 036.500
2017-01-27 07:52:47 | TEMPLOG : Table    One | 030.200
2017-01-27 07:53:47 | TEMPLOG : WellhouseOne | 068.900
2017-01-27 07:53:47 | TEMPLOG : Bio   Filter | 029.300
2017-01-27 07:54:48 | TEMPLOG : WellhouseOne | 064.400
2017-01-27 07:55:49 | TEMPLOG : WellhouseOne | 060.800
2017-01-27 07:55:49 | TEMPLOG : Table    One | 031.100
2017-01-27 07:56:50 | TEMPLOG : WellhouseOne | 058.100
2017-01-27 07:57:51 | TEMPLOG : WellhouseOne | 055.400
2017-01-27 07:57:51 | TEMPLOG : Bio   Filter | 030.200
2017-01-27 07:58:52 | TEMPLOG : WellhouseOne | 052.700
2017-01-27 07:59:53 | TEMPLOG : WellhouseOne | 051.800
2017-01-27 07:59:54 | TEMPLOG : Bio   Filter | 031.100
2017-01-27 08:00:54 | TEMPLOG : WellhouseOne | 050.000
2017-01-27 08:00:55 | TEMPLOG : To   GeoLoop | 036.500
2017-01-27 08:00:56 | TEMPLOG : Table    One | 032.900
2017-01-27 08:01:56 | TEMPLOG : WellhouseOne | 049.100
2017-01-27 08:02:57 | TEMPLOG : WellhouseOne | 048.200
2017-01-27 08:02:58 | TEMPLOG : Bio   Filter | 032.900
2017-01-27 08:02:58 | TEMPLOG : Table    One | 033.800
2017-01-27 08:03:59 | TEMPLOG : WellhouseOne | 047.300
2017-01-27 08:05:00 | TEMPLOG : WellhouseOne | 046.400
2017-01-27 08:05:01 | TEMPLOG : Bio   Filter | 033.800
2017-01-27 08:05:02 | TEMPLOG : To   GeoLoop | 037.400
2017-01-27 08:07:03 | TEMPLOG : WellhouseOne | 044.600
2017-01-27 08:07:04 | TEMPLOG : Bio   Filter | 034.700
2017-01-27 08:07:05 | TEMPLOG : Table    One | 034.700
2017-01-27 08:09:06 | TEMPLOG : WellhouseOne | 043.700
2017-01-27 08:09:06 | TEMPLOG : Bio   Filter | 035.600
2017-01-27 08:10:08 | TEMPLOG : Table    One | 035.600
2017-01-27 08:12:08 | TEMPLOG : WellhouseOne | 087.800
2017-01-27 08:12:09 | TEMPLOG : Bio   Filter | 036.500
2017-01-27 08:12:09 | TEMPLOG : Table    One | 036.500
2017-01-27 08:13:09 | TEMPLOG : WellhouseOne | 111.200
2017-01-27 08:14:10 | TEMPLOG : WellhouseOne | 122.000
2017-01-27 08:14:10 | TEMPLOG : Bio   Filter | 037.400
2017-01-27 08:15:11 | TEMPLOG : WellhouseOne | 122.900
2017-01-27 08:16:14 | TEMPLOG : WellhouseOne | 128.300
2017-01-27 08:16:14 | TEMPLOG : Bio   Filter | 038.300
2017-01-27 08:17:15 | TEMPLOG : WellhouseOne | 131.900
2017-01-27 08:17:16 | TEMPLOG : Table    One | 037.400
2017-01-27 08:18:17 | TEMPLOG : WellhouseOne | 104.000
2017-01-27 08:18:17 | TEMPLOG : Bio   Filter | 039.200
2017-01-27 08:18:18 | TEMPLOG : Table    One | 038.300
2017-01-27 08:19:18 | TEMPLOG : WellhouseOne | 086.000
2017-01-27 08:19:18 | TEMPLOG : Bio   Filter | 040.100
2017-01-27 08:19:19 | TEMPLOG : Table    One | 039.200
2017-01-27 08:20:19 | TEMPLOG : WellhouseOne | 077.000
2017-01-27 08:20:20 | TEMPLOG : To   GeoLoop | 038.300
2017-01-27 08:21:21 | TEMPLOG : WellhouseOne | 068.900
2017-01-27 08:21:21 | TEMPLOG : Bio   Filter | 041.000
2017-01-27 08:21:22 | TEMPLOG : Table    One | 040.100
2017-01-27 08:22:22 | TEMPLOG : WellhouseOne | 064.400
2017-01-27 08:22:22 | TEMPLOG : Bio   Filter | 039.200
2017-01-27 08:22:23 | TEMPLOG : Table    One | 037.400
2017-01-27 08:23:23 | TEMPLOG : WellhouseOne | 059.900
2017-01-27 08:23:24 | TEMPLOG : Bio   Filter | 038.300
2017-01-27 08:23:24 | TEMPLOG : To   GeoLoop | 037.400
2017-01-27 08:23:24 | TEMPLOG : Table    One | 035.600
2017-01-27 08:24:25 | TEMPLOG : WellhouseOne | 057.200
2017-01-27 08:24:26 | TEMPLOG : Bio   Filter | 037.400
2017-01-27 08:24:27 | TEMPLOG : Table    One | 034.700
2017-01-27 08:25:27 | TEMPLOG : WellhouseOne | 054.500
2017-01-27 08:26:28 | TEMPLOG : WellhouseOne | 053.600
2017-01-27 08:26:28 | TEMPLOG : Bio   Filter | 036.500
2017-01-27 08:27:29 | TEMPLOG : WellhouseOne | 051.800
2017-01-27 08:28:30 | TEMPLOG : WellhouseOne | 050.900
2017-01-27 08:28:30 | TEMPLOG : Bio   Filter | 035.600
2017-01-27 08:29:31 | TEMPLOG : WellhouseOne | 050.000
2017-01-27 08:30:32 | TEMPLOG : WellhouseOne | 049.100
2017-01-27 08:30:32 | TEMPLOG : Bio   Filter | 036.500
2017-01-27 08:31:33 | TEMPLOG : WellhouseOne | 048.200
2017-01-27 08:31:33 | TEMPLOG : Bio   Filter | 037.400
2017-01-27 08:31:33 | TEMPLOG : Table    One | 035.600
2017-01-27 08:32:34 | TEMPLOG : WellhouseOne | 047.300
2017-01-27 08:32:34 | TEMPLOG : Bio   Filter | 039.200
2017-01-27 08:32:34 | TEMPLOG : To   GeoLoop | 038.300
2017-01-27 08:32:35 | TEMPLOG : Table    One | 038.300
2017-01-27 08:33:35 | TEMPLOG : Bio   Filter | 041.000
2017-01-27 08:33:35 | TEMPLOG : Table    One | 039.200
2017-01-27 08:34:37 | TEMPLOG : Bio   Filter | 041.900
2017-01-27 08:35:38 | TEMPLOG : WellhouseOne | 046.400
2017-01-27 08:35:38 | TEMPLOG : Bio   Filter | 041.000
2017-01-27 08:35:38 | TEMPLOG : Table    One | 038.300
2017-01-27 08:36:39 | TEMPLOG : Bio   Filter | 040.100
2017-01-27 08:36:39 | TEMPLOG : Table    One | 037.400
2017-01-27 08:37:40 | TEMPLOG : WellhouseOne | 045.500
2017-01-27 08:37:40 | TEMPLOG : Bio   Filter | 039.200
2017-01-27 08:39:43 | TEMPLOG : WellhouseOne | 044.600
2017-01-27 08:39:44 | TEMPLOG : Bio   Filter | 040.100
2017-01-27 08:40:45 | TEMPLOG : WellhouseOne | 051.800
2017-01-27 08:41:46 | TEMPLOG : WellhouseOne | 104.000
2017-01-27 08:42:47 | TEMPLOG : WellhouseOne | 118.400
2017-01-27 08:42:48 | TEMPLOG : Bio   Filter | 039.200
2017-01-27 08:43:50 | TEMPLOG : WellhouseOne | 126.500
2017-01-27 08:43:51 | TEMPLOG : Table    One | 036.500
2017-01-27 08:44:51 | TEMPLOG : WellhouseOne | 131.000
2017-01-27 08:45:52 | TEMPLOG : WellhouseOne | 089.600
2017-01-27 08:46:53 | TEMPLOG : WellhouseOne | 078.800
2017-01-27 08:46:54 | TEMPLOG : Table    One | 037.400
2017-01-27 08:47:54 | TEMPLOG : WellhouseOne | 068.900
2017-01-27 08:47:54 | TEMPLOG : Bio   Filter | 040.100
2017-01-27 08:48:55 | TEMPLOG : WellhouseOne | 065.300
2017-01-27 08:48:55 | TEMPLOG : Bio   Filter | 041.000
2017-01-27 08:49:56 | TEMPLOG : WellhouseOne | 060.800
2017-01-27 08:50:57 | TEMPLOG : WellhouseOne | 058.100
2017-01-27 08:51:58 | TEMPLOG : WellhouseOne | 055.400
2017-01-27 08:51:58 | TEMPLOG : Bio   Filter | 041.900
2017-01-27 08:51:59 | TEMPLOG : Table    One | 038.300
2017-01-27 08:52:59 | TEMPLOG : WellhouseOne | 053.600
2017-01-27 08:52:59 | TEMPLOG : Bio   Filter | 043.700
2017-01-27 08:53:00 | TEMPLOG : Table    One | 039.200
2017-01-27 08:54:00 | TEMPLOG : WellhouseOne | 052.700
2017-01-27 08:54:00 | TEMPLOG : Bio   Filter | 045.500
2017-01-27 08:54:00 | TEMPLOG : To   GeoLoop | 039.200
2017-01-27 08:54:01 | TEMPLOG : Table    One | 040.100
