2017-05-31 10:08:17 | -=< Temperature Logger Restart >=-
2017-05-31 12:00:56 | TEMPLOG : WellhouseOne | 071.600
2017-05-31 12:00:57 | TEMPLOG : To   GeoLoop | 080.600
2017-05-31 12:00:57 | TEMPLOG : Table    One | 101.300
2017-05-31 12:02:59 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 12:02:59 | TEMPLOG : Table    One | 098.600
2017-05-31 12:04:00 | TEMPLOG : WellhouseOne | 072.500
2017-05-31 12:04:00 | TEMPLOG : Table    One | 095.000
2017-05-31 12:05:00 | TEMPLOG : WellhouseOne | 071.600
2017-05-31 12:05:01 | TEMPLOG : Table    One | 096.800
2017-05-31 12:06:01 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 12:06:02 | TEMPLOG : Table    One | 098.600
2017-05-31 12:07:03 | TEMPLOG : Table    One | 101.300
2017-05-31 12:08:05 | TEMPLOG : Table    One | 104.000
2017-05-31 12:09:06 | TEMPLOG : Table    One | 103.100
2017-05-31 12:10:06 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 12:10:07 | TEMPLOG : Table    One | 098.600
2017-05-31 12:11:07 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 12:11:07 | TEMPLOG : Table    One | 095.900
2017-05-31 12:12:08 | TEMPLOG : To   GeoLoop | 077.900
2017-05-31 12:12:08 | TEMPLOG : Table    One | 093.200
2017-05-31 12:13:09 | TEMPLOG : To   GeoLoop | 077.000
2017-05-31 12:13:10 | TEMPLOG : Table    One | 090.500
2017-05-31 12:14:11 | TEMPLOG : To   GeoLoop | 075.200
2017-05-31 12:14:11 | TEMPLOG : Table    One | 086.000
2017-05-31 12:15:11 | TEMPLOG : WellhouseOne | 070.700
2017-05-31 12:15:12 | TEMPLOG : Table    One | 083.300
2017-05-31 12:16:12 | TEMPLOG : To   GeoLoop | 074.300
2017-05-31 12:16:12 | TEMPLOG : Table    One | 081.500
2017-05-31 12:17:13 | TEMPLOG : Table    One | 080.600
2017-05-31 12:18:14 | TEMPLOG : Table    One | 081.500
2017-05-31 12:20:16 | TEMPLOG : Table    One | 083.300
2017-05-31 12:23:19 | TEMPLOG : Table    One | 084.200
2017-05-31 12:27:22 | TEMPLOG : To   GeoLoop | 073.400
2017-05-31 12:27:23 | TEMPLOG : Table    One | 083.300
2017-05-31 12:29:23 | TEMPLOG : WellhouseOne | 069.800
2017-05-31 12:31:25 | TEMPLOG : Table    One | 082.400
2017-05-31 12:33:27 | TEMPLOG : Table    One | 081.500
2017-05-31 12:34:28 | TEMPLOG : Table    One | 082.400
2017-05-31 12:36:29 | TEMPLOG : Table    One | 083.300
2017-05-31 12:37:30 | TEMPLOG : Table    One | 085.100
2017-05-31 12:38:31 | TEMPLOG : Table    One | 086.000
2017-05-31 12:39:32 | TEMPLOG : Table    One | 086.900
2017-05-31 12:40:32 | TEMPLOG : To   GeoLoop | 074.300
2017-05-31 12:40:33 | TEMPLOG : Table    One | 087.800
2017-05-31 12:41:34 | TEMPLOG : Table    One | 088.700
2017-05-31 12:42:36 | TEMPLOG : Table    One | 089.600
2017-05-31 12:43:36 | TEMPLOG : WellhouseOne | 070.700
2017-05-31 12:44:38 | TEMPLOG : Table    One | 088.700
2017-05-31 12:45:38 | TEMPLOG : WellhouseOne | 071.600
2017-05-31 12:45:39 | TEMPLOG : To   GeoLoop | 075.200
2017-05-31 12:45:39 | TEMPLOG : Table    One | 087.800
2017-05-31 12:46:40 | TEMPLOG : Table    One | 086.900
2017-05-31 12:47:41 | TEMPLOG : To   GeoLoop | 076.100
2017-05-31 12:48:42 | TEMPLOG : To   GeoLoop | 077.900
2017-05-31 12:48:42 | TEMPLOG : Table    One | 087.800
2017-05-31 12:49:43 | TEMPLOG : WellhouseOne | 072.500
2017-05-31 12:49:43 | TEMPLOG : To   GeoLoop | 078.800
2017-05-31 12:52:45 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 12:52:45 | TEMPLOG : Table    One | 088.700
2017-05-31 12:53:45 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 12:53:46 | TEMPLOG : Table    One | 089.600
2017-05-31 12:54:46 | TEMPLOG : WellhouseOne | 073.400
2017-05-31 12:54:47 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 12:54:47 | TEMPLOG : Table    One | 091.400
2017-05-31 12:56:49 | TEMPLOG : To   GeoLoop | 084.200
2017-05-31 12:56:49 | TEMPLOG : Table    One | 092.300
2017-05-31 13:00:52 | TEMPLOG : WellhouseOne | 073.400
2017-05-31 13:00:53 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 13:00:54 | TEMPLOG : Table    One | 089.600
2017-05-31 13:01:54 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 13:02:55 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 13:02:56 | TEMPLOG : Table    One | 090.500
2017-05-31 13:03:56 | TEMPLOG : WellhouseOne | 072.500
2017-05-31 13:03:56 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 13:03:56 | TEMPLOG : Table    One | 091.400
2017-05-31 13:04:57 | TEMPLOG : Table    One | 092.300
2017-05-31 13:05:58 | TEMPLOG : To   GeoLoop | 084.200
2017-05-31 13:05:58 | TEMPLOG : Table    One | 093.200
2017-05-31 13:06:58 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 13:08:00 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 13:08:00 | TEMPLOG : Table    One | 092.300
2017-05-31 13:09:01 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 13:09:01 | TEMPLOG : Table    One | 091.400
2017-05-31 13:10:02 | TEMPLOG : To   GeoLoop | 078.800
2017-05-31 13:11:03 | TEMPLOG : Table    One | 092.300
2017-05-31 13:12:03 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 13:12:03 | TEMPLOG : Table    One | 094.100
2017-05-31 13:13:04 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 13:13:05 | TEMPLOG : Table    One | 096.800
2017-05-31 13:14:05 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 13:14:05 | TEMPLOG : Table    One | 098.600
2017-05-31 13:15:06 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 13:16:07 | TEMPLOG : Table    One | 097.700
2017-05-31 13:18:09 | TEMPLOG : Table    One | 099.500
2017-05-31 13:19:10 | TEMPLOG : Table    One | 100.400
2017-05-31 13:21:12 | TEMPLOG : To   GeoLoop | 084.200
2017-05-31 13:21:12 | TEMPLOG : Table    One | 101.300
2017-05-31 13:22:12 | TEMPLOG : Table    One | 102.200
2017-05-31 13:23:14 | TEMPLOG : Table    One | 103.100
2017-05-31 13:24:14 | TEMPLOG : WellhouseOne | 073.400
2017-05-31 13:24:14 | TEMPLOG : Table    One | 104.000
2017-05-31 13:26:16 | TEMPLOG : Table    One | 103.100
2017-05-31 13:27:16 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 13:27:17 | TEMPLOG : Table    One | 104.000
2017-05-31 13:29:18 | TEMPLOG : Table    One | 104.900
2017-05-31 13:30:19 | TEMPLOG : Table    One | 105.800
2017-05-31 13:31:19 | TEMPLOG : WellhouseOne | 072.500
2017-05-31 13:31:20 | TEMPLOG : To   GeoLoop | 084.200
2017-05-31 13:32:20 | TEMPLOG : WellhouseOne | 073.400
2017-05-31 13:32:21 | TEMPLOG : Table    One | 106.700
2017-05-31 13:33:22 | TEMPLOG : Table    One | 107.600
2017-05-31 13:34:22 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 13:36:24 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 13:36:25 | TEMPLOG : Table    One | 105.800
2017-05-31 13:38:26 | TEMPLOG : WellhouseOne | 074.300
2017-05-31 13:39:27 | TEMPLOG : WellhouseOne | 073.400
2017-05-31 13:39:27 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 13:39:27 | TEMPLOG : Table    One | 104.900
2017-05-31 13:40:28 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 13:40:28 | TEMPLOG : Table    One | 105.800
2017-05-31 13:41:28 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 13:42:30 | TEMPLOG : Table    One | 106.700
2017-05-31 13:44:32 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 13:44:32 | TEMPLOG : Table    One | 107.600
2017-05-31 13:46:34 | TEMPLOG : Table    One | 108.500
2017-05-31 13:47:35 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 13:48:35 | TEMPLOG : WellhouseOne | 072.500
2017-05-31 13:50:37 | TEMPLOG : To   GeoLoop | 084.200
2017-05-31 13:50:37 | TEMPLOG : Table    One | 109.400
2017-05-31 13:51:38 | TEMPLOG : Table    One | 108.500
2017-05-31 13:52:39 | TEMPLOG : WellhouseOne | 073.400
2017-05-31 13:53:40 | TEMPLOG : Table    One | 107.600
2017-05-31 13:54:40 | TEMPLOG : WellhouseOne | 074.300
2017-05-31 13:54:41 | TEMPLOG : Table    One | 105.800
2017-05-31 13:55:42 | TEMPLOG : Table    One | 104.900
2017-05-31 13:56:43 | TEMPLOG : To   GeoLoop | 085.100
2017-05-31 13:57:44 | TEMPLOG : Table    One | 106.700
2017-05-31 13:58:44 | TEMPLOG : Table    One | 107.600
2017-05-31 13:59:45 | TEMPLOG : WellhouseOne | 075.200
2017-05-31 13:59:45 | TEMPLOG : Table    One | 106.700
2017-05-31 14:00:45 | TEMPLOG : WellhouseOne | 075.200
2017-05-31 14:00:45 | TEMPLOG : To   GeoLoop | 085.100
2017-05-31 14:00:46 | TEMPLOG : Table    One | 106.700
2017-05-31 14:02:49 | TEMPLOG : Table    One | 108.500
2017-05-31 14:04:52 | TEMPLOG : To   GeoLoop | 086.000
2017-05-31 14:04:52 | TEMPLOG : Table    One | 107.600
2017-05-31 14:05:53 | TEMPLOG : Table    One | 106.700
2017-05-31 14:06:54 | TEMPLOG : WellhouseOne | 076.100
2017-05-31 14:06:54 | TEMPLOG : Table    One | 105.800
2017-05-31 14:07:55 | TEMPLOG : Table    One | 104.900
2017-05-31 14:08:56 | TEMPLOG : Table    One | 104.000
2017-05-31 14:09:56 | TEMPLOG : WellhouseOne | 075.200
2017-05-31 14:09:56 | TEMPLOG : To   GeoLoop | 085.100
2017-05-31 14:09:56 | TEMPLOG : Table    One | 104.900
2017-05-31 14:10:56 | TEMPLOG : WellhouseOne | 076.100
2017-05-31 14:10:57 | TEMPLOG : Table    One | 105.800
2017-05-31 14:11:57 | TEMPLOG : WellhouseOne | 075.200
2017-05-31 14:11:58 | TEMPLOG : Table    One | 106.700
2017-05-31 14:12:59 | TEMPLOG : To   GeoLoop | 084.200
2017-05-31 14:14:00 | TEMPLOG : Table    One | 107.600
2017-05-31 14:15:00 | TEMPLOG : WellhouseOne | 074.300
2017-05-31 14:15:01 | TEMPLOG : Table    One | 106.700
2017-05-31 14:16:03 | TEMPLOG : Table    One | 107.600
2017-05-31 14:18:04 | TEMPLOG : Table    One | 108.500
2017-05-31 14:19:04 | TEMPLOG : WellhouseOne | 075.200
2017-05-31 14:20:05 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 14:20:06 | TEMPLOG : Table    One | 106.700
2017-05-31 14:21:07 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 14:23:08 | TEMPLOG : WellhouseOne | 074.300
2017-05-31 14:23:08 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 14:23:08 | TEMPLOG : Table    One | 105.800
2017-05-31 14:24:08 | TEMPLOG : WellhouseOne | 075.200
2017-05-31 14:24:09 | TEMPLOG : Table    One | 104.000
2017-05-31 14:25:10 | TEMPLOG : To   GeoLoop | 080.600
2017-05-31 14:25:10 | TEMPLOG : Table    One | 101.300
2017-05-31 14:26:11 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 14:26:12 | TEMPLOG : Table    One | 098.600
2017-05-31 14:27:13 | TEMPLOG : To   GeoLoop | 078.800
2017-05-31 14:27:13 | TEMPLOG : Table    One | 096.800
2017-05-31 14:28:13 | TEMPLOG : To   GeoLoop | 077.900
2017-05-31 14:28:14 | TEMPLOG : Table    One | 095.000
2017-05-31 14:29:15 | TEMPLOG : To   GeoLoop | 077.000
2017-05-31 14:29:15 | TEMPLOG : Table    One | 093.200
2017-05-31 14:30:15 | TEMPLOG : Table    One | 092.300
2017-05-31 14:31:16 | TEMPLOG : WellhouseOne | 074.300
2017-05-31 14:31:17 | TEMPLOG : To   GeoLoop | 076.100
2017-05-31 14:32:18 | TEMPLOG : To   GeoLoop | 077.000
2017-05-31 14:33:20 | TEMPLOG : To   GeoLoop | 077.900
2017-05-31 14:33:20 | TEMPLOG : Table    One | 094.100
2017-05-31 14:34:20 | TEMPLOG : To   GeoLoop | 078.800
2017-05-31 14:34:20 | TEMPLOG : Table    One | 095.900
2017-05-31 14:35:21 | TEMPLOG : To   GeoLoop | 080.600
2017-05-31 14:35:21 | TEMPLOG : Table    One | 097.700
2017-05-31 14:36:21 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 14:36:22 | TEMPLOG : Table    One | 099.500
2017-05-31 14:37:23 | TEMPLOG : Table    One | 101.300
2017-05-31 14:38:23 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 14:38:25 | TEMPLOG : Table    One | 103.100
2017-05-31 14:39:25 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 14:39:25 | TEMPLOG : Table    One | 104.900
2017-05-31 14:40:26 | TEMPLOG : To   GeoLoop | 084.200
2017-05-31 14:40:26 | TEMPLOG : Table    One | 105.800
2017-05-31 14:41:27 | TEMPLOG : To   GeoLoop | 085.100
2017-05-31 14:41:27 | TEMPLOG : Table    One | 107.600
2017-05-31 14:42:28 | TEMPLOG : Table    One | 108.500
2017-05-31 14:43:28 | TEMPLOG : WellhouseOne | 075.200
2017-05-31 14:43:28 | TEMPLOG : To   GeoLoop | 086.000
2017-05-31 14:44:29 | TEMPLOG : WellhouseOne | 074.300
2017-05-31 14:44:29 | TEMPLOG : Table    One | 109.400
2017-05-31 14:45:31 | TEMPLOG : Table    One | 110.300
2017-05-31 14:47:33 | TEMPLOG : Table    One | 111.200
2017-05-31 14:50:36 | TEMPLOG : To   GeoLoop | 085.100
2017-05-31 14:50:36 | TEMPLOG : Table    One | 110.300
2017-05-31 14:51:37 | TEMPLOG : To   GeoLoop | 084.200
2017-05-31 14:51:37 | TEMPLOG : Table    One | 109.400
2017-05-31 14:52:38 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 14:53:39 | TEMPLOG : To   GeoLoop | 084.200
2017-05-31 14:53:39 | TEMPLOG : Table    One | 110.300
2017-05-31 14:54:40 | TEMPLOG : WellhouseOne | 075.200
2017-05-31 14:54:40 | TEMPLOG : Table    One | 109.400
2017-05-31 14:56:43 | TEMPLOG : Table    One | 108.500
2017-05-31 14:57:43 | TEMPLOG : WellhouseOne | 076.100
2017-05-31 14:57:43 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 14:57:43 | TEMPLOG : Table    One | 106.700
2017-05-31 14:58:44 | TEMPLOG : Table    One | 104.900
2017-05-31 14:59:45 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 15:00:45 | TEMPLOG : WellhouseOne | 076.100
2017-05-31 15:00:45 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 15:00:45 | TEMPLOG : Table    One | 104.000
2017-05-31 15:01:46 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 15:02:46 | TEMPLOG : To   GeoLoop | 080.600
2017-05-31 15:02:46 | TEMPLOG : Table    One | 103.100
2017-05-31 15:03:47 | TEMPLOG : Table    One | 101.300
2017-05-31 15:04:48 | TEMPLOG : Table    One | 099.500
2017-05-31 15:06:51 | TEMPLOG : Table    One | 097.700
2017-05-31 15:07:51 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 15:07:51 | TEMPLOG : Table    One | 096.800
2017-05-31 15:08:52 | TEMPLOG : To   GeoLoop | 078.800
2017-05-31 15:09:52 | TEMPLOG : WellhouseOne | 077.000
2017-05-31 15:10:53 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 15:10:54 | TEMPLOG : Table    One | 098.600
2017-05-31 15:11:54 | TEMPLOG : WellhouseOne | 076.100
2017-05-31 15:11:54 | TEMPLOG : To   GeoLoop | 080.600
2017-05-31 15:11:55 | TEMPLOG : Table    One | 100.400
2017-05-31 15:12:55 | TEMPLOG : WellhouseOne | 077.000
2017-05-31 15:12:55 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 15:13:57 | TEMPLOG : WellhouseOne | 076.100
2017-05-31 15:13:57 | TEMPLOG : Table    One | 102.200
2017-05-31 15:15:59 | TEMPLOG : Table    One | 104.000
2017-05-31 15:16:59 | TEMPLOG : WellhouseOne | 075.200
2017-05-31 15:17:00 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 15:17:00 | TEMPLOG : Table    One | 105.800
2017-05-31 15:19:01 | TEMPLOG : To   GeoLoop | 083.300
2017-05-31 15:21:03 | TEMPLOG : Table    One | 106.700
2017-05-31 15:22:04 | TEMPLOG : Table    One | 107.600
2017-05-31 15:23:04 | TEMPLOG : WellhouseOne | 074.300
2017-05-31 15:25:06 | TEMPLOG : WellhouseOne | 075.200
2017-05-31 15:26:07 | TEMPLOG : WellhouseOne | 076.100
2017-05-31 15:27:09 | TEMPLOG : To   GeoLoop | 082.400
2017-05-31 15:28:12 | TEMPLOG : Table    One | 106.700
2017-05-31 15:29:12 | TEMPLOG : Table    One | 105.800
2017-05-31 15:30:13 | TEMPLOG : WellhouseOne | 077.000
2017-05-31 15:30:14 | TEMPLOG : Table    One | 104.900
2017-05-31 15:35:19 | TEMPLOG : Table    One | 106.700
2017-05-31 15:37:20 | TEMPLOG : To   GeoLoop | 081.500
2017-05-31 15:37:21 | TEMPLOG : Table    One | 107.600
2017-05-31 15:38:21 | TEMPLOG : Table    One | 106.700
2017-05-31 15:41:24 | TEMPLOG : To   GeoLoop | 080.600
2017-05-31 15:44:26 | TEMPLOG : WellhouseOne | 077.900
2017-05-31 15:44:26 | TEMPLOG : Table    One | 107.600
2017-05-31 15:46:27 | TEMPLOG : WellhouseOne | 077.000
2017-05-31 15:46:28 | TEMPLOG : Table    One | 108.500
2017-05-31 15:47:29 | TEMPLOG : WellhouseOne | 077.900
2017-05-31 15:48:30 | TEMPLOG : Table    One | 107.600
2017-05-31 15:49:31 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 15:49:31 | TEMPLOG : Table    One | 108.500
2017-05-31 15:52:33 | TEMPLOG : Table    One | 107.600
2017-05-31 15:53:34 | TEMPLOG : Table    One | 106.700
2017-05-31 15:54:35 | TEMPLOG : Table    One | 105.800
2017-05-31 15:55:36 | TEMPLOG : Table    One | 104.900
2017-05-31 15:56:38 | TEMPLOG : Table    One | 104.000
2017-05-31 15:58:39 | TEMPLOG : WellhouseOne | 078.800
2017-05-31 15:58:40 | TEMPLOG : Table    One | 103.100
2017-05-31 15:59:41 | TEMPLOG : Table    One | 102.200
2017-05-31 16:00:42 | TEMPLOG : WellhouseOne | 078.800
2017-05-31 16:00:42 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 16:00:42 | TEMPLOG : Table    One | 100.400
2017-05-31 16:01:43 | TEMPLOG : WellhouseOne | 077.900
2017-05-31 16:01:44 | TEMPLOG : Table    One | 101.300
2017-05-31 16:02:45 | TEMPLOG : Table    One | 102.200
2017-05-31 16:06:47 | TEMPLOG : WellhouseOne | 078.800
2017-05-31 16:07:49 | TEMPLOG : Table    One | 101.300
2017-05-31 16:08:51 | TEMPLOG : Table    One | 098.600
2017-05-31 16:09:51 | TEMPLOG : WellhouseOne | 079.700
2017-05-31 16:09:52 | TEMPLOG : Table    One | 097.700
2017-05-31 16:11:53 | TEMPLOG : To   GeoLoop | 078.800
2017-05-31 16:11:53 | TEMPLOG : Table    One | 096.800
2017-05-31 16:12:54 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 16:12:54 | TEMPLOG : Table    One | 098.600
2017-05-31 16:13:55 | TEMPLOG : Table    One | 099.500
2017-05-31 16:15:57 | TEMPLOG : Table    One | 098.600
2017-05-31 16:16:57 | TEMPLOG : To   GeoLoop | 078.800
2017-05-31 16:18:58 | TEMPLOG : WellhouseOne | 078.800
2017-05-31 16:18:59 | TEMPLOG : To   GeoLoop | 079.700
2017-05-31 16:18:59 | TEMPLOG : Table    One | 099.500
2017-05-31 16:20:00 | TEMPLOG : Table    One | 100.400
2017-05-31 16:21:01 | TEMPLOG : To   GeoLoop | 078.800
2017-05-31 16:21:01 | TEMPLOG : Table    One | 102.200
2017-05-31 16:22:02 | TEMPLOG : Table    One | 103.100
2017-05-31 16:24:05 | TEMPLOG : Table    One | 101.300
2017-05-31 16:25:05 | TEMPLOG : Table    One | 102.200
2017-05-31 16:27:07 | TEMPLOG : Table    One | 100.400
2017-05-31 16:28:08 | TEMPLOG : Table    One | 099.500
2017-05-31 16:29:09 | TEMPLOG : Table    One | 098.600
2017-05-31 16:30:10 | TEMPLOG : Table    One | 096.800
2017-05-31 16:31:12 | TEMPLOG : Table    One | 095.900
2017-05-31 16:32:13 | TEMPLOG : Table    One | 094.100
2017-05-31 16:33:13 | TEMPLOG : To   GeoLoop | 077.900
2017-05-31 16:33:13 | TEMPLOG : Table    One | 092.300
2017-05-31 20:16:23 | -=< Temperature Logger Restart >=-
2017-05-31 20:16:23 | TEMPLOG : WellhouseOne | 068.000
