2017-11-10 04:22:57 | -=< Temperature Logger Restart >=-
2017-11-10 09:25:58 | TEMPLOG : WellhouseOne | 036.500
2017-11-10 09:27:00 | TEMPLOG : WellhouseOne | 037.400
2017-11-10 09:31:06 | TEMPLOG : WellhouseOne | 036.500
2017-11-10 09:32:07 | TEMPLOG : WellhouseOne | 037.400
2017-11-10 09:34:08 | TEMPLOG : To   GeoLoop | 050.900
2017-11-10 09:43:18 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 09:48:23 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 09:49:24 | TEMPLOG : Table    One | 045.500
2017-11-10 09:51:26 | TEMPLOG : Table    One | 044.600
2017-11-10 09:52:26 | TEMPLOG : To   GeoLoop | 051.800
2017-11-10 09:52:26 | TEMPLOG : Table    One | 045.500
2017-11-10 09:56:30 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 10:00:33 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 10:00:34 | TEMPLOG : To   GeoLoop | 051.800
2017-11-10 10:00:34 | TEMPLOG : Table    One | 045.500
2017-11-10 10:14:47 | TEMPLOG : Table    One | 046.400
2017-11-10 10:17:49 | TEMPLOG : To   GeoLoop | 052.700
2017-11-10 10:21:52 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 10:24:55 | TEMPLOG : Table    One | 047.300
2017-11-10 10:25:56 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 10:28:59 | TEMPLOG : To   GeoLoop | 053.600
2017-11-10 10:31:03 | TEMPLOG : Table    One | 048.200
2017-11-10 10:40:11 | TEMPLOG : To   GeoLoop | 054.500
2017-11-10 10:42:13 | TEMPLOG : To   GeoLoop | 053.600
2017-11-10 10:49:21 | TEMPLOG : To   GeoLoop | 054.500
2017-11-10 10:52:23 | TEMPLOG : Table    One | 049.100
2017-11-10 11:00:29 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 11:00:29 | TEMPLOG : To   GeoLoop | 054.500
2017-11-10 11:00:30 | TEMPLOG : Table    One | 049.100
2017-11-10 11:04:32 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 11:06:34 | TEMPLOG : To   GeoLoop | 055.400
2017-11-10 11:08:36 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 11:12:40 | TEMPLOG : Table    One | 050.000
2017-11-10 11:13:41 | TEMPLOG : Table    One | 049.100
2017-11-10 11:14:42 | TEMPLOG : Table    One | 050.000
2017-11-10 11:16:43 | TEMPLOG : To   GeoLoop | 056.300
2017-11-10 11:36:00 | TEMPLOG : To   GeoLoop | 057.200
2017-11-10 11:37:00 | TEMPLOG : WellhouseOne | 042.800
2017-11-10 11:38:01 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 11:40:03 | TEMPLOG : WellhouseOne | 042.800
2017-11-10 11:41:04 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 11:42:06 | TEMPLOG : WellhouseOne | 042.800
2017-11-10 11:51:16 | TEMPLOG : Table    One | 050.900
2017-11-10 11:52:16 | TEMPLOG : Table    One | 050.000
2017-11-10 11:53:17 | TEMPLOG : Table    One | 050.900
2017-11-10 11:57:21 | TEMPLOG : WellhouseOne | 043.700
2017-11-10 12:00:23 | TEMPLOG : WellhouseOne | 043.700
2017-11-10 12:00:23 | TEMPLOG : To   GeoLoop | 057.200
2017-11-10 12:00:24 | TEMPLOG : Table    One | 050.900
2017-11-10 12:01:25 | TEMPLOG : Table    One | 050.000
2017-11-10 12:02:25 | TEMPLOG : WellhouseOne | 044.600
2017-11-10 12:03:27 | TEMPLOG : WellhouseOne | 043.700
2017-11-10 12:04:28 | TEMPLOG : WellhouseOne | 044.600
2017-11-10 12:05:30 | TEMPLOG : Table    One | 050.900
2017-11-10 12:06:30 | TEMPLOG : WellhouseOne | 043.700
2017-11-10 12:07:31 | TEMPLOG : To   GeoLoop | 058.100
2017-11-10 12:12:34 | TEMPLOG : WellhouseOne | 044.600
2017-11-10 12:14:36 | TEMPLOG : To   GeoLoop | 059.000
2017-11-10 12:22:44 | TEMPLOG : Table    One | 051.800
2017-11-10 12:30:52 | TEMPLOG : To   GeoLoop | 059.900
2017-11-10 12:49:10 | TEMPLOG : WellhouseOne | 045.500
2017-11-10 12:58:19 | TEMPLOG : To   GeoLoop | 060.800
2017-11-10 13:00:21 | TEMPLOG : WellhouseOne | 045.500
2017-11-10 13:00:22 | TEMPLOG : To   GeoLoop | 060.800
2017-11-10 13:00:22 | TEMPLOG : Table    One | 051.800
2017-11-10 13:21:41 | TEMPLOG : WellhouseOne | 046.400
2017-11-10 13:23:44 | TEMPLOG : To   GeoLoop | 061.700
2017-11-10 13:24:44 | TEMPLOG : WellhouseOne | 045.500
2017-11-10 13:25:45 | TEMPLOG : WellhouseOne | 046.400
2017-11-10 13:25:46 | TEMPLOG : To   GeoLoop | 060.800
2017-11-10 13:27:47 | TEMPLOG : To   GeoLoop | 061.700
2017-11-10 13:29:49 | TEMPLOG : Table    One | 052.700
2017-11-10 13:35:54 | TEMPLOG : To   GeoLoop | 062.600
2017-11-10 13:43:01 | TEMPLOG : To   GeoLoop | 063.500
2017-11-10 13:46:05 | TEMPLOG : To   GeoLoop | 062.600
2017-11-10 13:47:06 | TEMPLOG : To   GeoLoop | 063.500
2017-11-10 13:50:09 | TEMPLOG : To   GeoLoop | 062.600
2017-11-10 13:51:10 | TEMPLOG : To   GeoLoop | 063.500
2017-11-10 13:52:11 | TEMPLOG : Table    One | 053.600
2017-11-10 13:54:13 | TEMPLOG : To   GeoLoop | 062.600
2017-11-10 13:54:13 | TEMPLOG : Table    One | 052.700
2017-11-10 14:00:20 | TEMPLOG : WellhouseOne | 046.400
2017-11-10 14:00:21 | TEMPLOG : To   GeoLoop | 062.600
2017-11-10 14:00:21 | TEMPLOG : Table    One | 052.700
2017-11-10 14:02:22 | TEMPLOG : To   GeoLoop | 061.700
2017-11-10 14:11:31 | TEMPLOG : To   GeoLoop | 062.600
2017-11-10 14:12:32 | TEMPLOG : Table    One | 053.600
2017-11-10 14:13:33 | TEMPLOG : WellhouseOne | 047.300
2017-11-10 14:15:34 | TEMPLOG : WellhouseOne | 046.400
2017-11-10 14:16:35 | TEMPLOG : WellhouseOne | 047.300
2017-11-10 14:21:40 | TEMPLOG : To   GeoLoop | 063.500
2017-11-10 14:22:42 | TEMPLOG : To   GeoLoop | 062.600
2017-11-10 14:41:59 | TEMPLOG : To   GeoLoop | 061.700
2017-11-10 14:46:01 | TEMPLOG : To   GeoLoop | 062.600
2017-11-10 14:49:04 | TEMPLOG : To   GeoLoop | 061.700
2017-11-10 14:56:10 | TEMPLOG : To   GeoLoop | 060.800
2017-11-10 14:58:12 | TEMPLOG : Table    One | 052.700
2017-11-10 15:00:13 | TEMPLOG : WellhouseOne | 047.300
2017-11-10 15:00:13 | TEMPLOG : To   GeoLoop | 060.800
2017-11-10 15:00:13 | TEMPLOG : Table    One | 052.700
2017-11-10 15:03:16 | TEMPLOG : To   GeoLoop | 059.900
2017-11-10 15:04:18 | TEMPLOG : To   GeoLoop | 060.800
2017-11-10 15:17:32 | TEMPLOG : WellhouseOne | 048.200
2017-11-10 15:18:33 | TEMPLOG : WellhouseOne | 047.300
2017-11-10 15:19:34 | TEMPLOG : To   GeoLoop | 059.900
2017-11-10 15:24:38 | TEMPLOG : Table    One | 051.800
2017-11-10 15:27:40 | TEMPLOG : WellhouseOne | 048.200
2017-11-10 15:29:41 | TEMPLOG : WellhouseOne | 047.300
2017-11-10 15:30:42 | TEMPLOG : WellhouseOne | 048.200
2017-11-10 15:31:43 | TEMPLOG : WellhouseOne | 047.300
2017-11-10 15:34:45 | TEMPLOG : WellhouseOne | 048.200
2017-11-10 15:35:46 | TEMPLOG : Table    One | 052.700
2017-11-10 15:36:47 | TEMPLOG : Table    One | 051.800
2017-11-10 15:37:48 | TEMPLOG : Table    One | 052.700
2017-11-10 15:38:49 | TEMPLOG : Table    One | 051.800
2017-11-10 15:42:52 | TEMPLOG : WellhouseOne | 047.300
2017-11-10 15:43:53 | TEMPLOG : WellhouseOne | 048.200
2017-11-10 15:44:56 | TEMPLOG : Table    One | 052.700
2017-11-10 15:45:57 | TEMPLOG : Table    One | 051.800
2017-11-10 15:46:58 | TEMPLOG : WellhouseOne | 047.300
2017-11-10 15:46:59 | TEMPLOG : Table    One | 052.700
2017-11-10 15:49:00 | TEMPLOG : Table    One | 051.800
2017-11-10 15:52:04 | TEMPLOG : To   GeoLoop | 059.000
2017-11-10 16:00:11 | TEMPLOG : WellhouseOne | 047.300
2017-11-10 16:00:11 | TEMPLOG : To   GeoLoop | 058.100
2017-11-10 16:00:12 | TEMPLOG : Table    One | 051.800
2017-11-10 16:03:14 | TEMPLOG : To   GeoLoop | 059.000
2017-11-10 16:04:14 | TEMPLOG : To   GeoLoop | 058.100
2017-11-10 16:08:20 | TEMPLOG : Table    One | 050.900
2017-11-10 16:20:29 | TEMPLOG : To   GeoLoop | 057.200
2017-11-10 16:21:30 | TEMPLOG : To   GeoLoop | 058.100
2017-11-10 16:22:31 | TEMPLOG : To   GeoLoop | 057.200
2017-11-10 16:22:31 | TEMPLOG : Table    One | 050.000
2017-11-10 16:23:32 | TEMPLOG : Table    One | 050.900
2017-11-10 16:24:33 | TEMPLOG : Table    One | 050.000
2017-11-10 16:32:40 | TEMPLOG : WellhouseOne | 046.400
2017-11-10 16:33:40 | TEMPLOG : WellhouseOne | 047.300
2017-11-10 16:34:42 | TEMPLOG : WellhouseOne | 046.400
2017-11-10 16:37:44 | TEMPLOG : To   GeoLoop | 056.300
2017-11-10 16:38:46 | TEMPLOG : To   GeoLoop | 057.200
2017-11-10 16:40:48 | TEMPLOG : To   GeoLoop | 056.300
2017-11-10 16:44:51 | TEMPLOG : Table    One | 049.100
2017-11-10 16:57:03 | TEMPLOG : WellhouseOne | 045.500
2017-11-10 17:00:05 | TEMPLOG : WellhouseOne | 045.500
2017-11-10 17:00:05 | TEMPLOG : To   GeoLoop | 056.300
2017-11-10 17:00:06 | TEMPLOG : Table    One | 049.100
2017-11-10 17:03:09 | TEMPLOG : To   GeoLoop | 055.400
2017-11-10 17:04:11 | TEMPLOG : To   GeoLoop | 056.300
2017-11-10 17:06:12 | TEMPLOG : To   GeoLoop | 055.400
2017-11-10 17:06:12 | TEMPLOG : Table    One | 048.200
2017-11-10 17:07:13 | TEMPLOG : Table    One | 049.100
2017-11-10 17:09:15 | TEMPLOG : Table    One | 048.200
2017-11-10 17:25:31 | TEMPLOG : WellhouseOne | 044.600
2017-11-10 17:26:32 | TEMPLOG : WellhouseOne | 045.500
2017-11-10 17:27:33 | TEMPLOG : WellhouseOne | 044.600
2017-11-10 17:28:33 | TEMPLOG : WellhouseOne | 045.500
2017-11-10 17:32:37 | TEMPLOG : To   GeoLoop | 054.500
2017-11-10 17:34:39 | TEMPLOG : To   GeoLoop | 055.400
2017-11-10 17:35:40 | TEMPLOG : To   GeoLoop | 054.500
2017-11-10 17:37:40 | TEMPLOG : WellhouseOne | 044.600
2017-11-10 17:50:51 | TEMPLOG : WellhouseOne | 045.500
2017-11-10 17:58:59 | TEMPLOG : Table    One | 047.300
2017-11-10 18:00:00 | TEMPLOG : To   GeoLoop | 054.500
2017-11-10 18:00:00 | TEMPLOG : Table    One | 047.300
2017-11-10 18:01:01 | TEMPLOG : Table    One | 048.200
2017-11-10 18:02:02 | TEMPLOG : WellhouseOne | 044.600
2017-11-10 18:02:03 | TEMPLOG : Table    One | 047.300
2017-11-10 18:13:13 | TEMPLOG : WellhouseOne | 043.700
2017-11-10 18:15:15 | TEMPLOG : To   GeoLoop | 053.600
2017-11-10 18:16:15 | TEMPLOG : To   GeoLoop | 054.500
2017-11-10 18:18:18 | TEMPLOG : To   GeoLoop | 053.600
2017-11-10 18:19:18 | TEMPLOG : To   GeoLoop | 054.500
2017-11-10 18:20:19 | TEMPLOG : To   GeoLoop | 053.600
2017-11-10 18:39:35 | TEMPLOG : WellhouseOne | 042.800
2017-11-10 18:41:38 | TEMPLOG : WellhouseOne | 043.700
2017-11-10 18:42:38 | TEMPLOG : WellhouseOne | 042.800
2017-11-10 18:57:54 | TEMPLOG : WellhouseOne | 043.700
2017-11-10 19:00:59 | TEMPLOG : WellhouseOne | 043.700
2017-11-10 19:00:59 | TEMPLOG : To   GeoLoop | 053.600
2017-11-10 19:08:05 | TEMPLOG : WellhouseOne | 042.800
2017-11-10 19:08:05 | TEMPLOG : To   GeoLoop | 052.700
2017-11-10 19:09:06 | TEMPLOG : To   GeoLoop | 053.600
2017-11-10 19:10:07 | TEMPLOG : To   GeoLoop | 052.700
2017-11-10 19:13:11 | TEMPLOG : Table    One | 046.400
2017-11-10 19:14:12 | TEMPLOG : Table    One | 047.300
2017-11-10 19:15:12 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 19:15:13 | TEMPLOG : Table    One | 046.400
2017-11-10 19:16:14 | TEMPLOG : WellhouseOne | 042.800
2017-11-10 19:19:17 | TEMPLOG : Table    One | 047.300
2017-11-10 19:20:17 | TEMPLOG : Table    One | 046.400
2017-11-10 19:25:22 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 19:35:32 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 19:36:33 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 19:37:34 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 19:41:38 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 19:43:40 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 19:43:40 | TEMPLOG : To   GeoLoop | 051.800
2017-11-10 19:44:41 | TEMPLOG : To   GeoLoop | 052.700
2017-11-10 19:46:42 | TEMPLOG : To   GeoLoop | 051.800
2017-11-10 19:47:43 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 19:47:43 | TEMPLOG : To   GeoLoop | 052.700
2017-11-10 19:49:44 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 19:49:44 | TEMPLOG : To   GeoLoop | 051.800
2017-11-10 19:49:45 | TEMPLOG : Table    One | 045.500
2017-11-10 19:51:45 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 19:58:53 | TEMPLOG : WellhouseOne | 042.800
2017-11-10 20:00:55 | TEMPLOG : WellhouseOne | 042.800
2017-11-10 20:00:55 | TEMPLOG : To   GeoLoop | 051.800
2017-11-10 20:00:56 | TEMPLOG : Table    One | 045.500
2017-11-10 20:01:57 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 20:06:00 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 20:14:07 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 20:15:08 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 20:17:09 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 20:40:33 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 20:44:37 | TEMPLOG : To   GeoLoop | 050.900
2017-11-10 20:45:38 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 20:45:38 | TEMPLOG : To   GeoLoop | 051.800
2017-11-10 20:46:38 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 20:46:38 | TEMPLOG : To   GeoLoop | 050.900
2017-11-10 20:47:39 | TEMPLOG : WellhouseOne | 041.900
2017-11-10 20:48:40 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 20:54:46 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 21:00:51 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 21:00:51 | TEMPLOG : To   GeoLoop | 050.900
2017-11-10 21:00:52 | TEMPLOG : Table    One | 045.500
2017-11-10 21:01:52 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 21:02:52 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 21:02:53 | TEMPLOG : Table    One | 044.600
2017-11-10 21:03:54 | TEMPLOG : Table    One | 045.500
2017-11-10 21:04:55 | TEMPLOG : Table    One | 044.600
2017-11-10 21:12:01 | TEMPLOG : Table    One | 045.500
2017-11-10 21:13:02 | TEMPLOG : Table    One | 044.600
2017-11-10 21:20:06 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 21:20:07 | TEMPLOG : Table    One | 045.500
2017-11-10 21:22:08 | TEMPLOG : Table    One | 044.600
2017-11-10 21:23:09 | TEMPLOG : Table    One | 045.500
2017-11-10 21:24:09 | TEMPLOG : Table    One | 044.600
2017-11-10 21:27:12 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 21:28:12 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 21:31:16 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 21:33:17 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 21:34:18 | TEMPLOG : WellhouseOne | 041.000
2017-11-10 21:36:20 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 21:46:31 | TEMPLOG : To   GeoLoop | 050.000
2017-11-10 21:54:36 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 21:57:40 | TEMPLOG : To   GeoLoop | 050.900
2017-11-10 21:58:40 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 22:00:43 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 22:00:43 | TEMPLOG : To   GeoLoop | 050.900
2017-11-10 22:00:43 | TEMPLOG : Table    One | 044.600
2017-11-10 22:03:45 | TEMPLOG : To   GeoLoop | 050.000
2017-11-10 22:04:46 | TEMPLOG : To   GeoLoop | 050.900
2017-11-10 22:08:49 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 22:11:53 | TEMPLOG : To   GeoLoop | 050.000
2017-11-10 22:14:55 | TEMPLOG : WellhouseOne | 040.100
2017-11-10 22:15:56 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 22:27:05 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 22:31:09 | TEMPLOG : Table    One | 043.700
2017-11-10 22:33:11 | TEMPLOG : Table    One | 044.600
2017-11-10 22:34:12 | TEMPLOG : Table    One | 043.700
2017-11-10 22:35:13 | TEMPLOG : Table    One | 044.600
2017-11-10 22:36:14 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 22:36:15 | TEMPLOG : Table    One | 043.700
2017-11-10 22:38:19 | TEMPLOG : Table    One | 044.600
2017-11-10 22:39:20 | TEMPLOG : Table    One | 043.700
2017-11-10 22:40:21 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 22:42:23 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 22:45:25 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 22:46:26 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 22:46:26 | TEMPLOG : Table    One | 044.600
2017-11-10 22:47:27 | TEMPLOG : Table    One | 043.700
2017-11-10 22:51:31 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 22:51:31 | TEMPLOG : Table    One | 044.600
2017-11-10 22:52:32 | TEMPLOG : Table    One | 043.700
2017-11-10 22:55:34 | TEMPLOG : WellhouseOne | 039.200
2017-11-10 22:58:37 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 23:00:40 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 23:00:41 | TEMPLOG : To   GeoLoop | 050.000
2017-11-10 23:00:41 | TEMPLOG : Table    One | 043.700
2017-11-10 23:15:53 | TEMPLOG : To   GeoLoop | 049.100
2017-11-10 23:16:54 | TEMPLOG : WellhouseOne | 037.400
2017-11-10 23:18:55 | TEMPLOG : To   GeoLoop | 050.000
2017-11-10 23:21:59 | TEMPLOG : To   GeoLoop | 049.100
2017-11-10 23:27:04 | TEMPLOG : WellhouseOne | 036.500
2017-11-10 23:28:04 | TEMPLOG : WellhouseOne | 037.400
2017-11-10 23:28:05 | TEMPLOG : To   GeoLoop | 050.000
2017-11-10 23:31:08 | TEMPLOG : To   GeoLoop | 049.100
2017-11-10 23:33:11 | TEMPLOG : To   GeoLoop | 050.000
2017-11-10 23:34:11 | TEMPLOG : WellhouseOne | 038.300
2017-11-10 23:36:14 | TEMPLOG : To   GeoLoop | 049.100
2017-11-10 23:37:15 | TEMPLOG : To   GeoLoop | 050.000
2017-11-10 23:39:17 | TEMPLOG : To   GeoLoop | 049.100
2017-11-10 23:40:18 | TEMPLOG : WellhouseOne | 037.400
2017-11-10 23:40:18 | TEMPLOG : To   GeoLoop | 050.000
2017-11-10 23:41:19 | TEMPLOG : To   GeoLoop | 049.100
2017-11-10 23:43:22 | TEMPLOG : To   GeoLoop | 050.000
2017-11-10 23:49:28 | TEMPLOG : To   GeoLoop | 049.100
2017-11-10 23:50:29 | TEMPLOG : WellhouseOne | 036.500
2017-11-10 23:52:31 | TEMPLOG : WellhouseOne | 037.400
2017-11-10 23:54:33 | TEMPLOG : WellhouseOne | 036.500
2017-11-10 23:55:34 | TEMPLOG : WellhouseOne | 037.400
2017-11-10 23:55:34 | TEMPLOG : Table    One | 042.800
2017-11-10 23:56:35 | TEMPLOG : Table    One | 043.700
