2014-10-16 10:23:24 | -=< Temperature Logger Restart >=-
2014-10-16 12:09:52 | TEMPLOG : South Window | 087.575
2014-10-16 12:10:56 | TEMPLOG : South Window | 088.362
2014-10-16 12:12:01 | TEMPLOG : South Window | 089.263
2014-10-16 12:13:02 | TEMPLOG : South Window | 089.375
2014-10-16 12:14:09 | TEMPLOG : South Window | 089.037
2014-10-16 12:15:11 | TEMPLOG : South Window | 088.025
2014-10-16 12:16:12 | TEMPLOG : South Window | 087.013
2014-10-16 12:17:13 | TEMPLOG : South Window | 086.787
2014-10-16 12:18:18 | TEMPLOG : South Window | 086.450
2014-10-16 12:19:19 | TEMPLOG : South Window | 086.562
2014-10-16 12:20:20 | TEMPLOG : South Window | 086.787
2014-10-16 12:21:25 | TEMPLOG : South Window | 087.125
2014-10-16 12:22:26 | TEMPLOG : South Window | 086.900
2014-10-16 12:23:28 | TEMPLOG : South Window | 087.125
2014-10-16 12:24:35 | TEMPLOG : South Window | 087.575
2014-10-16 12:25:38 | TEMPLOG : South Window | 087.463
2014-10-16 12:27:43 | TEMPLOG : South Window | 087.800
2014-10-16 12:28:45 | TEMPLOG : South Window | 088.250
2014-10-16 12:29:47 | TEMPLOG : South Window | 088.138
2014-10-16 12:30:50 | TEMPLOG : South Window | 088.362
2014-10-16 12:31:53 | TEMPLOG : South Window | 088.250
2014-10-16 12:33:55 | TEMPLOG : South Window | 089.713
2014-10-16 12:35:00 | TEMPLOG : South Window | 089.150
2014-10-16 12:36:01 | TEMPLOG : South Window | 088.925
2014-10-16 12:37:02 | TEMPLOG : South Window | 088.250
2014-10-16 12:38:03 | TEMPLOG : South Window | 087.688
2014-10-16 12:39:05 | TEMPLOG : South Window | 088.138
2014-10-16 12:40:09 | TEMPLOG : South Window | 087.575
2014-10-16 12:41:10 | TEMPLOG : South Window | 087.463
2014-10-16 12:42:18 | TEMPLOG : South Window | 088.588
2014-10-16 12:43:19 | TEMPLOG : South Window | 088.250
2014-10-16 12:44:20 | TEMPLOG : South Window | 087.463
2014-10-16 12:45:21 | TEMPLOG : South Window | 086.900
2014-10-16 12:46:23 | TEMPLOG : South Window | 086.787
2014-10-16 12:47:27 | TEMPLOG : South Window | 087.013
2014-10-16 12:48:30 | TEMPLOG : South Window | 087.237
2014-10-16 12:49:31 | TEMPLOG : South Window | 087.350
2014-10-16 12:50:32 | TEMPLOG : South Window | 088.475
2014-10-16 12:51:34 | TEMPLOG : South Window | 088.588
2014-10-16 12:52:35 | TEMPLOG : South Window | 087.912
2014-10-16 12:54:39 | TEMPLOG : South Window | 088.138
2014-10-16 12:55:40 | TEMPLOG : South Window | 087.800
2014-10-16 12:56:41 | TEMPLOG : South Window | 088.025
2014-10-16 12:57:44 | TEMPLOG : South Window | 087.575
2014-10-16 12:58:45 | TEMPLOG : South Window | 087.800
2014-10-16 12:59:48 | TEMPLOG : South Window | 088.025
2014-10-16 13:00:49 | TEMPLOG : South Window | 087.575
2014-10-16 13:01:53 | TEMPLOG : South Window | 087.463
2014-10-16 13:02:55 | TEMPLOG : South Window | 087.800
2014-10-16 13:04:01 | TEMPLOG : South Window | 088.475
2014-10-16 13:05:02 | TEMPLOG : South Window | 089.150
2014-10-16 13:06:03 | TEMPLOG : South Window | 088.475
2014-10-16 13:07:06 | TEMPLOG : South Window | 088.025
2014-10-16 13:10:11 | TEMPLOG : South Window | 088.250
2014-10-16 13:11:12 | TEMPLOG : South Window | 088.475
2014-10-16 13:12:13 | TEMPLOG : South Window | 088.700
2014-10-16 13:13:14 | TEMPLOG : South Window | 089.263
2014-10-16 13:15:17 | TEMPLOG : South Window | 089.375
2014-10-16 13:16:18 | TEMPLOG : South Window | 090.838
2014-10-16 13:17:19 | TEMPLOG : South Window | 091.287
2014-10-16 13:18:21 | TEMPLOG : South Window | 089.938
2014-10-16 13:19:23 | TEMPLOG : South Window | 089.825
2014-10-16 13:20:24 | TEMPLOG : South Window | 089.375
2014-10-16 13:21:27 | TEMPLOG : South Window | 089.600
2014-10-16 13:22:28 | TEMPLOG : South Window | 090.500
2014-10-16 13:23:30 | TEMPLOG : South Window | 089.825
2014-10-16 13:24:32 | TEMPLOG : South Window | 089.150
2014-10-16 13:25:33 | TEMPLOG : South Window | 088.700
2014-10-16 13:26:35 | TEMPLOG : South Window | 088.812
2014-10-16 13:27:36 | TEMPLOG : South Window | 089.037
2014-10-16 13:28:37 | TEMPLOG : South Window | 089.150
2014-10-16 13:29:38 | TEMPLOG : South Window | 089.713
2014-10-16 13:30:43 | TEMPLOG : South Window | 089.263
2014-10-16 13:31:48 | TEMPLOG : South Window | 088.812
2014-10-16 13:32:50 | TEMPLOG : South Window | 088.588
2014-10-16 13:33:51 | TEMPLOG : South Window | 088.362
2014-10-16 13:35:53 | TEMPLOG : South Window | 088.700
2014-10-16 13:36:55 | TEMPLOG : South Window | 088.925
2014-10-16 13:37:59 | TEMPLOG : South Window | 090.050
2014-10-16 13:39:00 | TEMPLOG : South Window | 090.838
2014-10-16 13:40:02 | TEMPLOG : South Window | 089.713
2014-10-16 13:41:03 | TEMPLOG : South Window | 089.150
2014-10-16 13:42:04 | TEMPLOG : South Window | 089.375
2014-10-16 13:43:05 | TEMPLOG : South Window | 089.037
2014-10-16 13:44:06 | TEMPLOG : South Window | 088.812
2014-10-16 13:45:08 | TEMPLOG : South Window | 088.700
2014-10-16 13:46:09 | TEMPLOG : South Window | 088.588
2014-10-16 13:47:12 | TEMPLOG : South Window | 088.925
2014-10-16 13:48:14 | TEMPLOG : South Window | 089.037
2014-10-16 13:49:16 | TEMPLOG : South Window | 089.263
2014-10-16 13:50:18 | TEMPLOG : South Window | 089.487
2014-10-16 13:51:19 | TEMPLOG : South Window | 088.812
2014-10-16 13:52:20 | TEMPLOG : South Window | 088.588
2014-10-16 13:53:21 | TEMPLOG : South Window | 088.475
2014-10-16 13:54:24 | TEMPLOG : South Window | 088.362
2014-10-16 13:55:27 | TEMPLOG : South Window | 087.912
2014-10-16 13:56:28 | TEMPLOG : South Window | 087.800
2014-10-16 13:57:29 | TEMPLOG : South Window | 087.463
2014-10-16 13:58:30 | TEMPLOG : South Window | 087.013
2014-10-16 13:59:32 | TEMPLOG : South Window | 087.125
2014-10-16 14:01:34 | TEMPLOG : South Window | 087.688
2014-10-16 14:02:37 | TEMPLOG : South Window | 087.013
2014-10-16 14:03:44 | TEMPLOG : South Window | 086.450
2014-10-16 14:05:48 | TEMPLOG : South Window | 086.562
2014-10-16 14:07:50 | TEMPLOG : South Window | 086.000
2014-10-16 14:08:52 | TEMPLOG : South Window | 085.325
2014-10-16 14:09:53 | TEMPLOG : South Window | 085.213
2014-10-16 14:11:55 | TEMPLOG : South Window | 085.325
2014-10-16 14:12:56 | TEMPLOG : South Window | 085.100
2014-10-16 14:13:59 | TEMPLOG : South Window | 084.987
2014-10-16 14:15:00 | TEMPLOG : South Window | 085.213
2014-10-16 14:16:05 | TEMPLOG : South Window | 086.112
2014-10-16 14:17:08 | TEMPLOG : South Window | 087.350
2014-10-16 14:18:15 | TEMPLOG : South Window | 087.575
2014-10-16 14:19:16 | TEMPLOG : South Window | 086.900
2014-10-16 14:20:19 | TEMPLOG : South Window | 087.463
2014-10-16 14:21:21 | TEMPLOG : South Window | 087.688
2014-10-16 14:22:23 | TEMPLOG : South Window | 086.675
2014-10-16 14:23:24 | TEMPLOG : South Window | 086.338
2014-10-16 14:24:25 | TEMPLOG : South Window | 086.675
2014-10-16 14:25:26 | TEMPLOG : South Window | 087.688
2014-10-16 14:26:28 | TEMPLOG : South Window | 087.350
2014-10-16 14:27:34 | TEMPLOG : South Window | 087.912
2014-10-16 14:28:35 | TEMPLOG : South Window | 087.125
2014-10-16 14:29:39 | TEMPLOG : South Window | 087.237
2014-10-16 14:30:42 | TEMPLOG : South Window | 088.925
2014-10-16 14:31:49 | TEMPLOG : South Window | 090.162
2014-10-16 14:32:50 | TEMPLOG : South Window | 090.050
2014-10-16 14:33:54 | TEMPLOG : South Window | 090.275
2014-10-16 14:34:57 | TEMPLOG : South Window | 090.612
2014-10-16 14:35:58 | TEMPLOG : South Window | 088.925
2014-10-16 14:37:01 | TEMPLOG : South Window | 088.588
2014-10-16 14:38:04 | TEMPLOG : South Window | 088.138
2014-10-16 14:39:05 | TEMPLOG : South Window | 089.487
2014-10-16 14:40:06 | TEMPLOG : South Window | 090.388
2014-10-16 14:41:17 | TEMPLOG : South Window | 089.375
2014-10-16 14:42:18 | TEMPLOG : South Window | 088.025
2014-10-16 14:44:26 | TEMPLOG : South Window | 088.475
2014-10-16 14:45:27 | TEMPLOG : South Window | 088.588
2014-10-16 14:46:30 | TEMPLOG : South Window | 089.825
2014-10-16 14:47:31 | TEMPLOG : South Window | 090.275
2014-10-16 14:48:36 | TEMPLOG : South Window | 090.500
2014-10-16 14:49:40 | TEMPLOG : South Window | 090.162
2014-10-16 14:50:41 | TEMPLOG : South Window | 089.263
2014-10-16 14:51:43 | TEMPLOG : South Window | 088.138
2014-10-16 14:52:44 | TEMPLOG : South Window | 088.025
2014-10-16 14:53:45 | TEMPLOG : South Window | 088.812
2014-10-16 14:54:46 | TEMPLOG : South Window | 089.713
2014-10-16 14:55:48 | TEMPLOG : South Window | 089.825
2014-10-16 14:56:49 | TEMPLOG : South Window | 089.713
2014-10-16 14:57:53 | TEMPLOG : South Window | 089.600
2014-10-16 14:58:56 | TEMPLOG : South Window | 089.487
2014-10-16 15:00:01 | TEMPLOG : South Window | 088.812
2014-10-16 15:01:05 | TEMPLOG : South Window | 088.925
2014-10-16 15:02:06 | TEMPLOG : South Window | 089.600
2014-10-16 15:03:09 | TEMPLOG : South Window | 089.037
2014-10-16 15:05:12 | TEMPLOG : South Window | 089.263
2014-10-16 15:07:14 | TEMPLOG : South Window | 089.375
2014-10-16 15:08:15 | TEMPLOG : South Window | 088.812
2014-10-16 15:09:20 | TEMPLOG : South Window | 088.475
2014-10-16 15:10:26 | TEMPLOG : South Window | 088.700
2014-10-16 15:12:33 | TEMPLOG : South Window | 089.375
2014-10-16 15:13:36 | TEMPLOG : South Window | 089.487
2014-10-16 15:14:37 | TEMPLOG : South Window | 089.263
2014-10-16 15:15:38 | TEMPLOG : South Window | 089.037
2014-10-16 15:16:40 | TEMPLOG : South Window | 089.600
2014-10-16 15:17:41 | TEMPLOG : South Window | 089.487
2014-10-16 15:18:42 | TEMPLOG : South Window | 088.588
2014-10-16 15:19:43 | TEMPLOG : South Window | 088.250
2014-10-16 15:20:45 | TEMPLOG : South Window | 088.138
2014-10-16 15:21:46 | TEMPLOG : South Window | 088.025
2014-10-16 15:22:49 | TEMPLOG : South Window | 087.800
2014-10-16 15:23:50 | TEMPLOG : South Window | 088.138
2014-10-16 15:26:55 | TEMPLOG : South Window | 087.912
2014-10-16 15:27:56 | TEMPLOG : South Window | 088.925
2014-10-16 15:28:58 | TEMPLOG : South Window | 089.263
2014-10-16 15:29:59 | TEMPLOG : South Window | 089.037
2014-10-16 15:31:00 | TEMPLOG : South Window | 088.588
2014-10-16 15:33:07 | TEMPLOG : South Window | 088.812
2014-10-16 15:34:10 | TEMPLOG : South Window | 089.037
2014-10-16 15:35:11 | TEMPLOG : South Window | 088.475
2014-10-16 15:36:14 | TEMPLOG : South Window | 088.925
2014-10-16 15:38:23 | TEMPLOG : South Window | 089.263
2014-10-16 15:39:24 | TEMPLOG : South Window | 089.150
2014-10-16 15:40:25 | TEMPLOG : South Window | 088.475
2014-10-16 15:41:26 | TEMPLOG : South Window | 088.925
2014-10-16 15:42:27 | TEMPLOG : South Window | 089.037
2014-10-16 15:46:34 | TEMPLOG : South Window | 089.263
2014-10-16 15:47:35 | TEMPLOG : South Window | 088.700
2014-10-16 15:48:41 | TEMPLOG : South Window | 088.588
2014-10-16 15:50:44 | TEMPLOG : South Window | 089.037
2014-10-16 15:51:45 | TEMPLOG : South Window | 089.375
2014-10-16 15:52:47 | TEMPLOG : South Window | 088.362
2014-10-16 15:53:48 | TEMPLOG : South Window | 087.800
2014-10-16 15:54:50 | TEMPLOG : South Window | 087.350
2014-10-16 15:55:52 | TEMPLOG : South Window | 087.237
2014-10-16 15:56:56 | TEMPLOG : South Window | 087.013
2014-10-16 15:58:02 | TEMPLOG : South Window | 086.000
2014-10-16 15:59:05 | TEMPLOG : South Window | 085.213
2014-10-16 16:00:08 | TEMPLOG : South Window | 084.425
2014-10-16 16:01:11 | TEMPLOG : South Window | 083.862
2014-10-16 16:02:12 | TEMPLOG : South Window | 083.750
2014-10-16 16:03:13 | TEMPLOG : South Window | 083.638
2014-10-16 16:05:17 | TEMPLOG : South Window | 084.088
2014-10-16 16:06:19 | TEMPLOG : South Window | 084.200
2014-10-16 16:08:22 | TEMPLOG : South Window | 084.312
2014-10-16 16:09:24 | TEMPLOG : South Window | 084.200
2014-10-16 16:11:31 | TEMPLOG : South Window | 084.088
2014-10-16 16:12:34 | TEMPLOG : South Window | 084.425
2014-10-16 16:13:36 | TEMPLOG : South Window | 084.650
2014-10-16 16:14:45 | TEMPLOG : South Window | 083.862
2014-10-16 16:15:48 | TEMPLOG : South Window | 082.963
2014-10-16 16:16:53 | TEMPLOG : South Window | 082.737
2014-10-16 16:17:56 | TEMPLOG : South Window | 082.287
2014-10-16 16:18:57 | TEMPLOG : South Window | 082.062
2014-10-16 16:20:00 | TEMPLOG : South Window | 081.725
2014-10-16 16:21:06 | TEMPLOG : South Window | 081.612
2014-10-16 16:22:07 | TEMPLOG : South Window | 081.838
