2016-11-22 05:05:04 | -=< Temperature Logger Restart >=-
2016-11-22 08:00:41 | TEMPLOG : Table    One | 047.300
2016-11-22 08:09:51 | TEMPLOG : Bio   Filter | 049.100
2016-11-22 08:16:00 | TEMPLOG : Table    One | 048.200
2016-11-22 08:17:01 | TEMPLOG : WellhouseOne | 041.900
2016-11-22 08:17:02 | TEMPLOG : Table    One | 047.300
2016-11-22 08:18:03 | TEMPLOG : Table    One | 048.200
2016-11-22 08:19:04 | TEMPLOG : Table    One | 047.300
2016-11-22 08:21:06 | TEMPLOG : Table    One | 048.200
2016-11-22 08:31:16 | TEMPLOG : WellhouseOne | 042.800
2016-11-22 08:33:19 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 08:33:19 | TEMPLOG : Table    One | 049.100
2016-11-22 08:36:22 | TEMPLOG : Bio   Filter | 050.000
2016-11-22 08:37:22 | TEMPLOG : WellhouseOne | 044.600
2016-11-22 08:38:24 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 08:41:28 | TEMPLOG : Table    One | 050.000
2016-11-22 08:47:35 | TEMPLOG : To   GeoLoop | 056.300
2016-11-22 08:48:35 | TEMPLOG : To   GeoLoop | 055.400
2016-11-22 08:49:36 | TEMPLOG : To   GeoLoop | 056.300
2016-11-22 08:50:37 | TEMPLOG : Bio   Filter | 050.900
2016-11-22 08:50:37 | TEMPLOG : Table    One | 050.900
2016-11-22 08:51:38 | TEMPLOG : Bio   Filter | 050.000
2016-11-22 08:52:39 | TEMPLOG : Bio   Filter | 050.900
2016-11-22 09:00:51 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 09:00:51 | TEMPLOG : Bio   Filter | 050.900
2016-11-22 09:00:52 | TEMPLOG : To   GeoLoop | 056.300
2016-11-22 09:00:52 | TEMPLOG : Table    One | 051.800
2016-11-22 09:01:53 | TEMPLOG : Table    One | 050.900
2016-11-22 09:02:54 | TEMPLOG : Table    One | 051.800
2016-11-22 09:04:55 | TEMPLOG : Bio   Filter | 051.800
2016-11-22 09:05:57 | TEMPLOG : Bio   Filter | 050.900
2016-11-22 09:06:58 | TEMPLOG : Bio   Filter | 051.800
2016-11-22 09:09:01 | TEMPLOG : Table    One | 052.700
2016-11-22 09:14:06 | TEMPLOG : WellhouseOne | 044.600
2016-11-22 09:14:07 | TEMPLOG : To   GeoLoop | 057.200
2016-11-22 09:14:07 | TEMPLOG : Table    One | 053.600
2016-11-22 09:15:07 | TEMPLOG : WellhouseOne | 045.500
2016-11-22 09:15:08 | TEMPLOG : Bio   Filter | 052.700
2016-11-22 09:16:09 | TEMPLOG : To   GeoLoop | 056.300
2016-11-22 09:17:09 | TEMPLOG : To   GeoLoop | 057.200
2016-11-22 09:20:13 | TEMPLOG : WellhouseOne | 044.600
2016-11-22 17:27:48 | -=< Temperature Logger Restart >=-
2016-11-22 17:27:48 | TEMPLOG : WellhouseOne | 045.500
2016-11-22 17:27:49 | TEMPLOG : Bio   Filter | 047.300
2016-11-22 17:27:49 | TEMPLOG : To   GeoLoop | 053.600
2016-11-22 17:27:49 | TEMPLOG : Table    One | 046.400
2016-11-22 17:28:50 | TEMPLOG : WellhouseOne | 046.400
2016-11-22 17:28:50 | TEMPLOG : Table    One | 045.500
2016-11-22 17:29:51 | TEMPLOG : Bio   Filter | 046.400
2016-11-22 17:31:52 | TEMPLOG : WellhouseOne | 045.500
2016-11-22 17:40:01 | TEMPLOG : WellhouseOne | 044.600
2016-11-22 17:52:20 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 17:53:21 | TEMPLOG : WellhouseOne | 044.600
2016-11-22 17:53:21 | TEMPLOG : Bio   Filter | 045.500
2016-11-22 17:54:21 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 17:56:24 | TEMPLOG : To   GeoLoop | 052.700
2016-11-22 17:56:24 | TEMPLOG : Table    One | 044.600
2016-11-22 17:58:26 | TEMPLOG : Table    One | 045.500
2016-11-22 17:59:27 | TEMPLOG : Table    One | 044.600
2016-11-22 18:00:28 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 18:00:28 | TEMPLOG : Bio   Filter | 045.500
2016-11-22 18:00:28 | TEMPLOG : To   GeoLoop | 052.700
2016-11-22 18:00:29 | TEMPLOG : Table    One | 044.600
2016-11-22 18:01:29 | TEMPLOG : To   GeoLoop | 051.800
2016-11-22 18:05:35 | TEMPLOG : To   GeoLoop | 050.900
2016-11-22 18:09:41 | TEMPLOG : WellhouseOne | 044.600
2016-11-22 18:09:42 | TEMPLOG : To   GeoLoop | 050.000
2016-11-22 18:12:45 | TEMPLOG : To   GeoLoop | 049.100
2016-11-22 18:15:48 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 18:18:52 | TEMPLOG : To   GeoLoop | 048.200
2016-11-22 18:20:55 | TEMPLOG : Table    One | 043.700
2016-11-22 18:21:57 | TEMPLOG : Table    One | 044.600
2016-11-22 18:23:59 | TEMPLOG : Table    One | 043.700
2016-11-22 18:26:02 | TEMPLOG : To   GeoLoop | 047.300
2016-11-22 18:28:04 | TEMPLOG : Bio   Filter | 044.600
2016-11-22 18:29:05 | TEMPLOG : WellhouseOne | 042.800
2016-11-22 18:29:06 | TEMPLOG : To   GeoLoop | 048.200
2016-11-22 18:30:06 | TEMPLOG : Bio   Filter | 045.500
2016-11-22 18:30:07 | TEMPLOG : To   GeoLoop | 050.000
2016-11-22 18:31:08 | TEMPLOG : To   GeoLoop | 051.800
2016-11-22 18:32:09 | TEMPLOG : Bio   Filter | 044.600
2016-11-22 18:33:10 | TEMPLOG : To   GeoLoop | 052.700
2016-11-22 18:33:11 | TEMPLOG : Table    One | 044.600
2016-11-22 18:34:12 | TEMPLOG : Table    One | 043.700
2016-11-22 18:40:19 | TEMPLOG : Table    One | 044.600
2016-11-22 18:41:20 | TEMPLOG : Table    One | 043.700
2016-11-22 18:43:22 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 18:44:23 | TEMPLOG : WellhouseOne | 042.800
2016-11-22 18:48:28 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 18:51:31 | TEMPLOG : WellhouseOne | 044.600
2016-11-22 18:53:33 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 18:58:40 | TEMPLOG : Bio   Filter | 043.700
2016-11-22 18:59:41 | TEMPLOG : WellhouseOne | 042.800
2016-11-22 19:00:42 | TEMPLOG : WellhouseOne | 042.800
2016-11-22 19:00:42 | TEMPLOG : Bio   Filter | 043.700
2016-11-22 19:00:42 | TEMPLOG : To   GeoLoop | 052.700
2016-11-22 19:00:42 | TEMPLOG : Table    One | 043.700
2016-11-22 19:02:44 | TEMPLOG : Table    One | 042.800
2016-11-22 19:03:45 | TEMPLOG : Bio   Filter | 044.600
2016-11-22 19:04:46 | TEMPLOG : Bio   Filter | 043.700
2016-11-22 19:04:47 | TEMPLOG : Table    One | 043.700
2016-11-22 19:05:48 | TEMPLOG : Table    One | 042.800
2016-11-22 19:16:04 | TEMPLOG : To   GeoLoop | 051.800
2016-11-22 19:17:05 | TEMPLOG : To   GeoLoop | 052.700
2016-11-22 19:21:08 | TEMPLOG : WellhouseOne | 041.900
2016-11-22 19:21:09 | TEMPLOG : To   GeoLoop | 051.800
2016-11-22 19:22:10 | TEMPLOG : To   GeoLoop | 052.700
2016-11-22 19:23:11 | TEMPLOG : To   GeoLoop | 051.800
2016-11-22 19:25:14 | TEMPLOG : To   GeoLoop | 052.700
2016-11-22 19:27:15 | TEMPLOG : To   GeoLoop | 051.800
2016-11-22 19:29:17 | TEMPLOG : WellhouseOne | 042.800
2016-11-22 19:29:17 | TEMPLOG : To   GeoLoop | 052.700
2016-11-22 19:32:21 | TEMPLOG : To   GeoLoop | 051.800
2016-11-22 19:33:22 | TEMPLOG : WellhouseOne | 043.700
2016-11-22 19:35:24 | TEMPLOG : WellhouseOne | 042.800
2016-11-22 19:39:31 | TEMPLOG : Bio   Filter | 042.800
2016-11-22 19:40:32 | TEMPLOG : WellhouseOne | 041.900
2016-11-22 19:43:37 | TEMPLOG : Table    One | 041.900
2016-11-22 19:58:52 | TEMPLOG : WellhouseOne | 041.000
2016-11-22 20:00:56 | TEMPLOG : WellhouseOne | 041.000
2016-11-22 20:00:56 | TEMPLOG : Bio   Filter | 042.800
2016-11-22 20:00:57 | TEMPLOG : To   GeoLoop | 051.800
2016-11-22 20:00:57 | TEMPLOG : Table    One | 041.900
2016-11-22 20:11:08 | TEMPLOG : WellhouseOne | 041.900
2016-11-22 20:20:20 | TEMPLOG : WellhouseOne | 041.000
2016-11-22 20:22:22 | TEMPLOG : Bio   Filter | 041.900
2016-11-22 20:23:24 | TEMPLOG : Bio   Filter | 042.800
2016-11-22 20:36:38 | TEMPLOG : Table    One | 041.000
2016-11-22 20:37:39 | TEMPLOG : Bio   Filter | 041.900
2016-11-22 20:39:41 | TEMPLOG : WellhouseOne | 040.100
2016-11-22 20:49:51 | TEMPLOG : WellhouseOne | 041.000
2016-11-22 20:53:56 | TEMPLOG : WellhouseOne | 041.900
2016-11-22 21:00:03 | TEMPLOG : WellhouseOne | 041.900
2016-11-22 21:00:03 | TEMPLOG : Bio   Filter | 041.900
2016-11-22 21:00:03 | TEMPLOG : To   GeoLoop | 051.800
2016-11-22 21:00:04 | TEMPLOG : Table    One | 041.000
2016-11-22 21:01:04 | TEMPLOG : WellhouseOne | 041.000
2016-11-22 21:07:12 | TEMPLOG : WellhouseOne | 040.100
2016-11-22 21:07:12 | TEMPLOG : To   GeoLoop | 050.900
2016-11-22 21:08:13 | TEMPLOG : To   GeoLoop | 051.800
2016-11-22 21:11:18 | TEMPLOG : To   GeoLoop | 050.900
2016-11-22 21:20:27 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 21:21:28 | TEMPLOG : Bio   Filter | 041.000
2016-11-22 21:23:31 | TEMPLOG : Bio   Filter | 041.900
2016-11-22 21:24:31 | TEMPLOG : Bio   Filter | 041.000
2016-11-22 21:28:40 | TEMPLOG : Bio   Filter | 041.900
2016-11-22 21:29:41 | TEMPLOG : Bio   Filter | 041.000
2016-11-22 21:30:42 | TEMPLOG : WellhouseOne | 040.100
2016-11-22 21:31:44 | TEMPLOG : Bio   Filter | 041.900
2016-11-22 21:32:45 | TEMPLOG : Bio   Filter | 041.000
2016-11-22 21:33:46 | TEMPLOG : WellhouseOne | 041.000
2016-11-22 21:39:52 | TEMPLOG : WellhouseOne | 041.900
2016-11-22 21:41:54 | TEMPLOG : Bio   Filter | 041.900
2016-11-22 21:42:55 | TEMPLOG : WellhouseOne | 041.000
2016-11-22 21:42:55 | TEMPLOG : Bio   Filter | 041.000
2016-11-22 21:47:00 | TEMPLOG : WellhouseOne | 040.100
2016-11-22 21:47:01 | TEMPLOG : Table    One | 040.100
2016-11-22 21:55:11 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 22:00:17 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 22:00:17 | TEMPLOG : Bio   Filter | 041.000
2016-11-22 22:00:17 | TEMPLOG : To   GeoLoop | 050.900
2016-11-22 22:00:18 | TEMPLOG : Table    One | 040.100
2016-11-22 22:04:21 | TEMPLOG : WellhouseOne | 038.300
2016-11-22 22:05:23 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 22:07:25 | TEMPLOG : WellhouseOne | 038.300
2016-11-22 22:10:29 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 22:11:31 | TEMPLOG : WellhouseOne | 038.300
2016-11-22 22:12:32 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 22:14:35 | TEMPLOG : WellhouseOne | 040.100
2016-11-22 22:20:44 | TEMPLOG : WellhouseOne | 041.000
2016-11-22 22:21:44 | TEMPLOG : WellhouseOne | 040.100
2016-11-22 22:22:45 | TEMPLOG : WellhouseOne | 041.000
2016-11-22 22:23:46 | TEMPLOG : WellhouseOne | 040.100
2016-11-22 22:28:53 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 22:39:07 | TEMPLOG : Bio   Filter | 040.100
2016-11-22 22:40:08 | TEMPLOG : Bio   Filter | 041.000
2016-11-22 22:42:10 | TEMPLOG : Bio   Filter | 040.100
2016-11-22 22:44:11 | TEMPLOG : WellhouseOne | 038.300
2016-11-22 22:53:22 | TEMPLOG : To   GeoLoop | 050.000
2016-11-22 22:54:25 | TEMPLOG : To   GeoLoop | 050.900
2016-11-22 22:55:26 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 22:56:27 | TEMPLOG : To   GeoLoop | 050.000
2016-11-22 22:57:28 | TEMPLOG : To   GeoLoop | 050.900
2016-11-22 22:59:29 | TEMPLOG : WellhouseOne | 040.100
2016-11-22 23:00:32 | TEMPLOG : WellhouseOne | 040.100
2016-11-22 23:00:32 | TEMPLOG : Bio   Filter | 040.100
2016-11-22 23:00:32 | TEMPLOG : To   GeoLoop | 050.900
2016-11-22 23:00:32 | TEMPLOG : Table    One | 040.100
2016-11-22 23:01:33 | TEMPLOG : To   GeoLoop | 050.000
2016-11-22 23:03:36 | TEMPLOG : To   GeoLoop | 050.900
2016-11-22 23:04:38 | TEMPLOG : To   GeoLoop | 050.000
2016-11-22 23:05:39 | TEMPLOG : Table    One | 039.200
2016-11-22 23:08:42 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 23:08:43 | TEMPLOG : Table    One | 040.100
2016-11-22 23:09:44 | TEMPLOG : Table    One | 039.200
2016-11-22 23:14:50 | TEMPLOG : WellhouseOne | 038.300
2016-11-22 23:32:11 | TEMPLOG : WellhouseOne | 037.400
2016-11-22 23:34:13 | TEMPLOG : WellhouseOne | 038.300
2016-11-22 23:37:16 | TEMPLOG : Bio   Filter | 039.200
2016-11-22 23:38:17 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 23:38:17 | TEMPLOG : Bio   Filter | 040.100
2016-11-22 23:42:22 | TEMPLOG : WellhouseOne | 040.100
2016-11-22 23:45:26 | TEMPLOG : Bio   Filter | 039.200
2016-11-22 23:47:29 | TEMPLOG : Bio   Filter | 040.100
2016-11-22 23:50:33 | TEMPLOG : Bio   Filter | 039.200
2016-11-22 23:51:35 | TEMPLOG : Bio   Filter | 040.100
2016-11-22 23:55:39 | TEMPLOG : WellhouseOne | 039.200
2016-11-22 23:55:39 | TEMPLOG : Bio   Filter | 039.200
