2016-12-16 04:59:01 | -=< Temperature Logger Restart >=-
2016-12-16 05:48:08 | TEMPLOG : WellhouseOne | 062.600
2016-12-16 05:49:08 | TEMPLOG : WellhouseOne | 058.100
2016-12-16 05:50:09 | TEMPLOG : WellhouseOne | 054.500
2016-12-16 05:51:10 | TEMPLOG : WellhouseOne | 052.700
2016-12-16 05:52:10 | TEMPLOG : WellhouseOne | 050.900
2016-12-16 05:53:11 | TEMPLOG : WellhouseOne | 049.100
2016-12-16 05:54:12 | TEMPLOG : WellhouseOne | 047.300
2016-12-16 05:55:12 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 05:56:13 | TEMPLOG : WellhouseOne | 045.500
2016-12-16 05:57:14 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 05:59:16 | TEMPLOG : WellhouseOne | 045.500
2016-12-16 06:00:16 | TEMPLOG : WellhouseOne | 045.500
2016-12-16 06:00:16 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 06:00:17 | TEMPLOG : Table    One | 032.900
2016-12-16 06:01:17 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 06:04:20 | TEMPLOG : WellhouseOne | 043.700
2016-12-16 06:06:22 | TEMPLOG : WellhouseOne | 042.800
2016-12-16 06:08:24 | TEMPLOG : WellhouseOne | 048.200
2016-12-16 06:09:25 | TEMPLOG : WellhouseOne | 110.300
2016-12-16 06:10:27 | TEMPLOG : WellhouseOne | 127.400
2016-12-16 06:11:29 | TEMPLOG : WellhouseOne | 134.600
2016-12-16 06:12:30 | TEMPLOG : WellhouseOne | 101.300
2016-12-16 06:13:31 | TEMPLOG : WellhouseOne | 083.300
2016-12-16 06:14:32 | TEMPLOG : WellhouseOne | 070.700
2016-12-16 06:15:33 | TEMPLOG : WellhouseOne | 063.500
2016-12-16 06:16:34 | TEMPLOG : WellhouseOne | 056.300
2016-12-16 06:17:35 | TEMPLOG : WellhouseOne | 051.800
2016-12-16 06:18:36 | TEMPLOG : WellhouseOne | 049.100
2016-12-16 06:19:37 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 06:20:38 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 06:21:39 | TEMPLOG : WellhouseOne | 042.800
2016-12-16 06:22:40 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 06:24:42 | TEMPLOG : WellhouseOne | 041.000
2016-12-16 06:27:44 | TEMPLOG : WellhouseOne | 040.100
2016-12-16 06:29:45 | TEMPLOG : WellhouseOne | 039.200
2016-12-16 06:30:48 | TEMPLOG : WellhouseOne | 038.300
2016-12-16 06:34:51 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 06:35:52 | TEMPLOG : WellhouseOne | 109.400
2016-12-16 06:36:53 | TEMPLOG : WellhouseOne | 126.500
2016-12-16 06:37:54 | TEMPLOG : WellhouseOne | 134.600
2016-12-16 06:38:55 | TEMPLOG : WellhouseOne | 098.600
2016-12-16 06:39:56 | TEMPLOG : WellhouseOne | 077.000
2016-12-16 06:40:56 | TEMPLOG : WellhouseOne | 064.400
2016-12-16 06:41:57 | TEMPLOG : WellhouseOne | 057.200
2016-12-16 06:42:58 | TEMPLOG : WellhouseOne | 052.700
2016-12-16 06:43:59 | TEMPLOG : WellhouseOne | 050.000
2016-12-16 06:45:00 | TEMPLOG : WellhouseOne | 048.200
2016-12-16 06:46:01 | TEMPLOG : WellhouseOne | 045.500
2016-12-16 06:47:03 | TEMPLOG : WellhouseOne | 043.700
2016-12-16 06:48:03 | TEMPLOG : WellhouseOne | 042.800
2016-12-16 06:49:04 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 06:50:05 | TEMPLOG : WellhouseOne | 039.200
2016-12-16 06:52:07 | TEMPLOG : WellhouseOne | 038.300
2016-12-16 06:55:10 | TEMPLOG : WellhouseOne | 037.400
2016-12-16 06:58:12 | TEMPLOG : WellhouseOne | 036.500
2016-12-16 07:00:15 | TEMPLOG : WellhouseOne | 037.400
2016-12-16 07:00:16 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 07:01:16 | TEMPLOG : WellhouseOne | 098.600
2016-12-16 07:02:17 | TEMPLOG : WellhouseOne | 121.100
2016-12-16 07:03:18 | TEMPLOG : WellhouseOne | 132.800
2016-12-16 07:04:19 | TEMPLOG : WellhouseOne | 138.200
2016-12-16 07:05:20 | TEMPLOG : WellhouseOne | 093.200
2016-12-16 07:06:21 | TEMPLOG : WellhouseOne | 071.600
2016-12-16 07:07:22 | TEMPLOG : WellhouseOne | 059.900
2016-12-16 07:08:23 | TEMPLOG : WellhouseOne | 052.700
2016-12-16 07:09:23 | TEMPLOG : WellhouseOne | 047.300
2016-12-16 07:10:24 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 07:11:25 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 07:12:26 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 07:13:27 | TEMPLOG : Table    One | 031.100
2016-12-16 07:14:27 | TEMPLOG : WellhouseOne | 040.100
2016-12-16 07:15:29 | TEMPLOG : WellhouseOne | 039.200
2016-12-16 07:19:33 | TEMPLOG : WellhouseOne | 038.300
2016-12-16 07:20:34 | TEMPLOG : WellhouseOne | 037.400
2016-12-16 07:21:35 | TEMPLOG : WellhouseOne | 036.500
2016-12-16 07:21:35 | TEMPLOG : To   GeoLoop | 040.100
2016-12-16 07:22:35 | TEMPLOG : WellhouseOne | 035.600
2016-12-16 07:23:37 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 07:24:37 | TEMPLOG : To   GeoLoop | 040.100
2016-12-16 07:26:41 | TEMPLOG : WellhouseOne | 049.100
2016-12-16 07:27:42 | TEMPLOG : WellhouseOne | 107.600
2016-12-16 07:28:43 | TEMPLOG : WellhouseOne | 124.700
2016-12-16 07:29:44 | TEMPLOG : WellhouseOne | 132.800
2016-12-16 07:30:45 | TEMPLOG : WellhouseOne | 130.100
2016-12-16 07:31:46 | TEMPLOG : WellhouseOne | 092.300
2016-12-16 07:32:46 | TEMPLOG : WellhouseOne | 073.400
2016-12-16 07:33:47 | TEMPLOG : WellhouseOne | 066.200
2016-12-16 07:34:48 | TEMPLOG : WellhouseOne | 059.900
2016-12-16 07:35:49 | TEMPLOG : WellhouseOne | 054.500
2016-12-16 07:36:50 | TEMPLOG : WellhouseOne | 050.900
2016-12-16 07:37:51 | TEMPLOG : WellhouseOne | 049.100
2016-12-16 07:38:51 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 07:39:52 | TEMPLOG : WellhouseOne | 045.500
2016-12-16 07:40:54 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 07:41:54 | TEMPLOG : WellhouseOne | 043.700
2016-12-16 07:42:55 | TEMPLOG : WellhouseOne | 042.800
2016-12-16 07:44:57 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 07:44:57 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 07:45:58 | TEMPLOG : WellhouseOne | 040.100
2016-12-16 07:45:59 | TEMPLOG : To   GeoLoop | 040.100
2016-12-16 07:46:59 | TEMPLOG : WellhouseOne | 037.400
2016-12-16 07:48:01 | TEMPLOG : WellhouseOne | 036.500
2016-12-16 07:49:02 | TEMPLOG : WellhouseOne | 035.600
2016-12-16 07:50:03 | TEMPLOG : WellhouseOne | 034.700
2016-12-16 07:53:07 | TEMPLOG : WellhouseOne | 068.900
2016-12-16 07:54:08 | TEMPLOG : WellhouseOne | 112.100
2016-12-16 07:55:09 | TEMPLOG : WellhouseOne | 126.500
2016-12-16 07:56:10 | TEMPLOG : WellhouseOne | 133.700
2016-12-16 07:57:10 | TEMPLOG : WellhouseOne | 138.200
2016-12-16 07:58:11 | TEMPLOG : WellhouseOne | 091.400
2016-12-16 07:59:12 | TEMPLOG : WellhouseOne | 074.300
2016-12-16 07:59:12 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 08:00:13 | TEMPLOG : WellhouseOne | 062.600
2016-12-16 08:00:13 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 08:01:13 | TEMPLOG : WellhouseOne | 056.300
2016-12-16 08:02:14 | TEMPLOG : WellhouseOne | 050.900
2016-12-16 08:03:15 | TEMPLOG : WellhouseOne | 048.200
2016-12-16 08:04:16 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 08:05:17 | TEMPLOG : WellhouseOne | 042.800
2016-12-16 08:06:18 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 08:07:19 | TEMPLOG : WellhouseOne | 041.000
2016-12-16 08:08:20 | TEMPLOG : WellhouseOne | 040.100
2016-12-16 08:09:21 | TEMPLOG : WellhouseOne | 039.200
2016-12-16 08:10:21 | TEMPLOG : WellhouseOne | 038.300
2016-12-16 08:11:22 | TEMPLOG : WellhouseOne | 039.200
2016-12-16 08:11:23 | TEMPLOG : To   GeoLoop | 040.100
2016-12-16 08:12:23 | TEMPLOG : WellhouseOne | 037.400
2016-12-16 08:12:23 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 08:13:24 | TEMPLOG : WellhouseOne | 036.500
2016-12-16 08:13:24 | TEMPLOG : To   GeoLoop | 040.100
2016-12-16 08:14:24 | TEMPLOG : WellhouseOne | 035.600
2016-12-16 08:14:25 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 08:16:27 | TEMPLOG : WellhouseOne | 034.700
2016-12-16 08:17:28 | TEMPLOG : WellhouseOne | 033.800
2016-12-16 08:17:28 | TEMPLOG : To   GeoLoop | 040.100
2016-12-16 08:18:29 | TEMPLOG : WellhouseOne | 082.400
2016-12-16 08:19:30 | TEMPLOG : WellhouseOne | 115.700
2016-12-16 08:20:30 | TEMPLOG : WellhouseOne | 126.500
2016-12-16 08:21:32 | TEMPLOG : WellhouseOne | 133.700
2016-12-16 08:22:33 | TEMPLOG : WellhouseOne | 137.300
2016-12-16 08:23:33 | TEMPLOG : WellhouseOne | 088.700
2016-12-16 08:24:34 | TEMPLOG : WellhouseOne | 068.900
2016-12-16 08:25:34 | TEMPLOG : WellhouseOne | 059.000
2016-12-16 08:26:35 | TEMPLOG : WellhouseOne | 052.700
2016-12-16 08:27:36 | TEMPLOG : WellhouseOne | 050.900
2016-12-16 08:28:37 | TEMPLOG : WellhouseOne | 048.200
2016-12-16 08:29:38 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 08:30:39 | TEMPLOG : WellhouseOne | 045.500
2016-12-16 08:30:39 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 08:31:40 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 08:31:40 | TEMPLOG : To   GeoLoop | 040.100
2016-12-16 08:32:41 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 08:34:43 | TEMPLOG : WellhouseOne | 041.000
2016-12-16 08:34:43 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 08:35:44 | TEMPLOG : WellhouseOne | 038.300
2016-12-16 08:35:44 | TEMPLOG : To   GeoLoop | 040.100
2016-12-16 08:37:45 | TEMPLOG : WellhouseOne | 037.400
2016-12-16 08:43:52 | TEMPLOG : WellhouseOne | 081.500
2016-12-16 08:44:52 | TEMPLOG : WellhouseOne | 113.000
2016-12-16 08:45:53 | TEMPLOG : WellhouseOne | 125.600
2016-12-16 08:45:53 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 08:46:54 | TEMPLOG : WellhouseOne | 132.800
2016-12-16 08:47:55 | TEMPLOG : WellhouseOne | 134.600
2016-12-16 08:48:55 | TEMPLOG : WellhouseOne | 126.500
2016-12-16 08:49:56 | TEMPLOG : WellhouseOne | 095.000
2016-12-16 08:50:57 | TEMPLOG : WellhouseOne | 074.300
2016-12-16 08:51:57 | TEMPLOG : WellhouseOne | 066.200
2016-12-16 08:52:59 | TEMPLOG : WellhouseOne | 059.000
2016-12-16 08:53:00 | TEMPLOG : Table    One | 032.900
2016-12-16 08:54:00 | TEMPLOG : WellhouseOne | 053.600
2016-12-16 08:55:01 | TEMPLOG : WellhouseOne | 050.000
2016-12-16 08:56:02 | TEMPLOG : WellhouseOne | 049.100
2016-12-16 08:57:03 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 08:58:04 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 09:00:05 | TEMPLOG : WellhouseOne | 043.700
2016-12-16 09:00:06 | TEMPLOG : To   GeoLoop | 041.000
2016-12-16 09:00:06 | TEMPLOG : Table    One | 032.900
2016-12-16 09:02:07 | TEMPLOG : WellhouseOne | 042.800
2016-12-16 09:02:08 | TEMPLOG : Table    One | 033.800
2016-12-16 09:04:08 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 09:05:09 | TEMPLOG : WellhouseOne | 041.000
2016-12-16 09:06:10 | TEMPLOG : WellhouseOne | 040.100
2016-12-16 09:08:13 | TEMPLOG : WellhouseOne | 039.200
2016-12-16 09:10:15 | TEMPLOG : WellhouseOne | 038.300
2016-12-16 09:11:16 | TEMPLOG : WellhouseOne | 099.500
2016-12-16 09:11:16 | TEMPLOG : Table    One | 034.700
2016-12-16 09:12:17 | TEMPLOG : WellhouseOne | 120.200
2016-12-16 09:12:17 | TEMPLOG : To   GeoLoop | 041.900
2016-12-16 09:12:17 | TEMPLOG : Table    One | 035.600
2016-12-16 09:13:17 | TEMPLOG : WellhouseOne | 128.300
2016-12-16 09:13:18 | TEMPLOG : Table    One | 036.500
2016-12-16 09:14:18 | TEMPLOG : WellhouseOne | 135.500
2016-12-16 09:14:18 | TEMPLOG : To   GeoLoop | 042.800
2016-12-16 09:14:18 | TEMPLOG : Table    One | 037.400
2016-12-16 09:15:19 | TEMPLOG : WellhouseOne | 127.400
2016-12-16 09:16:19 | TEMPLOG : WellhouseOne | 085.100
2016-12-16 09:16:20 | TEMPLOG : To   GeoLoop | 043.700
2016-12-16 09:16:20 | TEMPLOG : Table    One | 039.200
2016-12-16 09:17:20 | TEMPLOG : WellhouseOne | 072.500
2016-12-16 09:18:21 | TEMPLOG : WellhouseOne | 063.500
2016-12-16 09:18:22 | TEMPLOG : Table    One | 040.100
2016-12-16 09:19:22 | TEMPLOG : WellhouseOne | 058.100
2016-12-16 09:20:24 | TEMPLOG : WellhouseOne | 053.600
2016-12-16 09:21:25 | TEMPLOG : WellhouseOne | 050.900
2016-12-16 09:22:25 | TEMPLOG : WellhouseOne | 048.200
2016-12-16 09:22:26 | TEMPLOG : To   GeoLoop | 042.800
2016-12-16 09:23:27 | TEMPLOG : WellhouseOne | 047.300
2016-12-16 09:23:27 | TEMPLOG : Table    One | 039.200
2016-12-16 09:24:28 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 09:25:29 | TEMPLOG : WellhouseOne | 045.500
2016-12-16 09:26:30 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 09:27:30 | TEMPLOG : WellhouseOne | 042.800
2016-12-16 09:27:31 | TEMPLOG : To   GeoLoop | 043.700
2016-12-16 09:27:31 | TEMPLOG : Table    One | 040.100
2016-12-16 09:29:32 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 09:30:33 | TEMPLOG : WellhouseOne | 041.000
2016-12-16 09:32:35 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 09:32:36 | TEMPLOG : Table    One | 041.000
2016-12-16 09:33:37 | TEMPLOG : WellhouseOne | 041.000
2016-12-16 09:34:38 | TEMPLOG : Table    One | 041.900
2016-12-16 09:37:41 | TEMPLOG : WellhouseOne | 103.100
2016-12-16 09:37:41 | TEMPLOG : To   GeoLoop | 044.600
2016-12-16 09:37:41 | TEMPLOG : Table    One | 042.800
2016-12-16 09:38:42 | TEMPLOG : WellhouseOne | 122.000
2016-12-16 09:39:43 | TEMPLOG : WellhouseOne | 131.900
2016-12-16 09:40:44 | TEMPLOG : WellhouseOne | 136.400
2016-12-16 09:41:44 | TEMPLOG : WellhouseOne | 102.200
2016-12-16 09:42:45 | TEMPLOG : WellhouseOne | 083.300
2016-12-16 09:43:46 | TEMPLOG : WellhouseOne | 072.500
2016-12-16 09:44:47 | TEMPLOG : WellhouseOne | 064.400
2016-12-16 09:44:48 | TEMPLOG : Table    One | 043.700
2016-12-16 09:45:48 | TEMPLOG : WellhouseOne | 059.900
2016-12-16 09:46:49 | TEMPLOG : WellhouseOne | 054.500
2016-12-16 09:47:50 | TEMPLOG : WellhouseOne | 051.800
2016-12-16 09:48:51 | TEMPLOG : WellhouseOne | 049.100
2016-12-16 09:48:52 | TEMPLOG : Table    One | 044.600
2016-12-16 09:49:53 | TEMPLOG : WellhouseOne | 048.200
2016-12-16 09:50:54 | TEMPLOG : WellhouseOne | 047.300
2016-12-16 09:50:54 | TEMPLOG : Table    One | 045.500
2016-12-16 09:51:54 | TEMPLOG : WellhouseOne | 045.500
2016-12-16 09:52:55 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 09:52:55 | TEMPLOG : Table    One | 044.600
2016-12-16 09:53:56 | TEMPLOG : WellhouseOne | 043.700
2016-12-16 09:53:56 | TEMPLOG : To   GeoLoop | 043.700
2016-12-16 09:54:56 | TEMPLOG : WellhouseOne | 042.800
2016-12-16 09:54:57 | TEMPLOG : Table    One | 043.700
2016-12-16 09:55:57 | TEMPLOG : Table    One | 044.600
2016-12-16 09:56:58 | TEMPLOG : To   GeoLoop | 044.600
2016-12-16 09:56:58 | TEMPLOG : Table    One | 046.400
2016-12-16 09:57:59 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 09:59:00 | TEMPLOG : Table    One | 045.500
2016-12-16 10:00:00 | TEMPLOG : WellhouseOne | 041.000
2016-12-16 10:00:01 | TEMPLOG : To   GeoLoop | 044.600
2016-12-16 10:00:01 | TEMPLOG : Table    One | 044.600
2016-12-16 10:01:01 | TEMPLOG : To   GeoLoop | 043.700
2016-12-16 10:01:02 | TEMPLOG : Table    One | 043.700
2016-12-16 10:02:02 | TEMPLOG : WellhouseOne | 040.100
2016-12-16 10:03:03 | TEMPLOG : WellhouseOne | 050.900
2016-12-16 10:03:04 | TEMPLOG : Table    One | 044.600
2016-12-16 10:04:04 | TEMPLOG : WellhouseOne | 105.800
2016-12-16 10:05:06 | TEMPLOG : WellhouseOne | 121.100
2016-12-16 10:05:07 | TEMPLOG : Table    One | 043.700
2016-12-16 10:06:07 | TEMPLOG : WellhouseOne | 127.400
2016-12-16 10:06:07 | TEMPLOG : Table    One | 042.800
2016-12-16 10:07:08 | TEMPLOG : WellhouseOne | 133.700
2016-12-16 10:08:09 | TEMPLOG : WellhouseOne | 103.100
2016-12-16 10:09:11 | TEMPLOG : WellhouseOne | 079.700
2016-12-16 10:09:11 | TEMPLOG : Table    One | 043.700
2016-12-16 10:10:12 | TEMPLOG : WellhouseOne | 068.000
2016-12-16 10:10:13 | TEMPLOG : Table    One | 044.600
2016-12-16 10:11:13 | TEMPLOG : WellhouseOne | 062.600
2016-12-16 10:11:13 | TEMPLOG : Table    One | 045.500
2016-12-16 10:12:14 | TEMPLOG : WellhouseOne | 057.200
2016-12-16 10:12:14 | TEMPLOG : Table    One | 044.600
2016-12-16 10:13:14 | TEMPLOG : WellhouseOne | 053.600
2016-12-16 10:14:15 | TEMPLOG : WellhouseOne | 050.900
2016-12-16 10:14:15 | TEMPLOG : Table    One | 045.500
2016-12-16 10:15:16 | TEMPLOG : WellhouseOne | 049.100
2016-12-16 10:15:16 | TEMPLOG : To   GeoLoop | 044.600
2016-12-16 10:15:16 | TEMPLOG : Table    One | 048.200
2016-12-16 10:16:16 | TEMPLOG : WellhouseOne | 047.300
2016-12-16 10:16:17 | TEMPLOG : To   GeoLoop | 045.500
2016-12-16 10:16:17 | TEMPLOG : Table    One | 051.800
2016-12-16 10:17:18 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 10:17:18 | TEMPLOG : Table    One | 053.600
2016-12-16 10:18:18 | TEMPLOG : To   GeoLoop | 046.400
2016-12-16 10:18:19 | TEMPLOG : Table    One | 055.400
2016-12-16 10:19:19 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 10:19:20 | TEMPLOG : Table    One | 056.300
2016-12-16 10:20:20 | TEMPLOG : Table    One | 057.200
2016-12-16 10:22:22 | TEMPLOG : WellhouseOne | 043.700
2016-12-16 10:22:22 | TEMPLOG : Table    One | 056.300
2016-12-16 10:23:23 | TEMPLOG : Table    One | 053.600
2016-12-16 10:24:23 | TEMPLOG : WellhouseOne | 042.800
2016-12-16 10:24:23 | TEMPLOG : To   GeoLoop | 045.500
2016-12-16 10:24:23 | TEMPLOG : Table    One | 050.900
2016-12-16 10:25:23 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 10:25:24 | TEMPLOG : Table    One | 050.000
2016-12-16 10:26:24 | TEMPLOG : WellhouseOne | 041.000
2016-12-16 10:26:25 | TEMPLOG : Table    One | 052.700
2016-12-16 10:27:27 | TEMPLOG : Table    One | 050.900
2016-12-16 10:28:29 | TEMPLOG : Table    One | 049.100
2016-12-16 10:29:29 | TEMPLOG : To   GeoLoop | 044.600
2016-12-16 10:29:29 | TEMPLOG : Table    One | 048.200
2016-12-16 10:30:30 | TEMPLOG : WellhouseOne | 040.100
2016-12-16 10:30:31 | TEMPLOG : Table    One | 046.400
2016-12-16 10:31:31 | TEMPLOG : WellhouseOne | 103.100
2016-12-16 10:31:31 | TEMPLOG : Table    One | 045.500
2016-12-16 10:32:31 | TEMPLOG : WellhouseOne | 120.200
2016-12-16 10:32:33 | TEMPLOG : Table    One | 044.600
2016-12-16 10:33:33 | TEMPLOG : WellhouseOne | 129.200
2016-12-16 10:34:34 | TEMPLOG : WellhouseOne | 135.500
2016-12-16 10:35:35 | TEMPLOG : WellhouseOne | 094.100
2016-12-16 10:35:35 | TEMPLOG : Table    One | 050.900
2016-12-16 10:36:36 | TEMPLOG : WellhouseOne | 079.700
2016-12-16 10:36:36 | TEMPLOG : To   GeoLoop | 045.500
2016-12-16 10:36:37 | TEMPLOG : Table    One | 051.800
2016-12-16 10:37:37 | TEMPLOG : WellhouseOne | 067.100
2016-12-16 10:37:38 | TEMPLOG : Table    One | 053.600
2016-12-16 10:38:38 | TEMPLOG : WellhouseOne | 059.900
2016-12-16 10:38:38 | TEMPLOG : To   GeoLoop | 046.400
2016-12-16 10:38:39 | TEMPLOG : Table    One | 058.100
2016-12-16 10:39:39 | TEMPLOG : WellhouseOne | 056.300
2016-12-16 10:39:40 | TEMPLOG : Table    One | 060.800
2016-12-16 10:40:40 | TEMPLOG : WellhouseOne | 052.700
2016-12-16 10:40:40 | TEMPLOG : Table    One | 058.100
2016-12-16 10:41:40 | TEMPLOG : WellhouseOne | 050.000
2016-12-16 10:41:41 | TEMPLOG : To   GeoLoop | 045.500
2016-12-16 10:41:41 | TEMPLOG : Table    One | 053.600
2016-12-16 10:42:41 | TEMPLOG : WellhouseOne | 048.200
2016-12-16 10:42:42 | TEMPLOG : Table    One | 051.800
2016-12-16 10:43:42 | TEMPLOG : WellhouseOne | 047.300
2016-12-16 10:43:42 | TEMPLOG : Table    One | 050.900
2016-12-16 10:44:43 | TEMPLOG : WellhouseOne | 046.400
2016-12-16 10:44:43 | TEMPLOG : Table    One | 052.700
2016-12-16 10:45:43 | TEMPLOG : WellhouseOne | 045.500
2016-12-16 10:45:44 | TEMPLOG : Table    One | 058.100
2016-12-16 10:46:44 | TEMPLOG : WellhouseOne | 044.600
2016-12-16 10:46:44 | TEMPLOG : To   GeoLoop | 046.400
2016-12-16 10:46:44 | TEMPLOG : Table    One | 059.900
2016-12-16 10:47:45 | TEMPLOG : Table    One | 056.300
2016-12-16 10:48:45 | TEMPLOG : WellhouseOne | 043.700
2016-12-16 10:48:45 | TEMPLOG : Table    One | 055.400
2016-12-16 10:49:46 | TEMPLOG : WellhouseOne | 042.800
2016-12-16 10:49:46 | TEMPLOG : Table    One | 057.200
2016-12-16 10:50:47 | TEMPLOG : Table    One | 055.400
2016-12-16 10:51:48 | TEMPLOG : Table    One | 059.000
2016-12-16 10:52:48 | TEMPLOG : WellhouseOne | 041.900
2016-12-16 10:52:49 | TEMPLOG : Table    One | 059.900
2016-12-16 10:53:49 | TEMPLOG : To   GeoLoop | 045.500
2016-12-16 10:53:50 | TEMPLOG : Table    One | 055.400
2016-12-16 10:54:51 | TEMPLOG : Table    One | 051.800
2016-12-16 10:55:51 | TEMPLOG : WellhouseOne | 041.000
2016-12-16 10:55:52 | TEMPLOG : Table    One | 050.000
2016-12-16 10:56:53 | TEMPLOG : To   GeoLoop | 044.600
2016-12-16 10:56:53 | TEMPLOG : Table    One | 048.200
2016-12-16 10:57:54 | TEMPLOG : WellhouseOne | 053.600
2016-12-16 10:57:54 | TEMPLOG : Table    One | 049.100
2016-12-16 10:58:54 | TEMPLOG : WellhouseOne | 105.800
